ds;AutoARIMA;AutoARIMA/BottomUp;AutoARIMA/TopDown_method-forecast_proportions;AutoARIMA/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;AutoARIMA/MinTrace_method-ols;AutoARIMA/MinTrace_method-wls_struct
2012-11-09;2836,2715;2836,2715;2412,5952;2385,9592;-274,10718;930,0545
2012-11-16;3835,578;3835,578;3520,3792;3555,605;2257,0596;2779,8767
2012-11-23;4492,5957;4492,5957;6434,0103;4522,2065;10249,144;6405,827
2012-11-30;5572,5986;5572,5986;6439,091;5906,5894;7790,408;6529,2993
2012-12-07;7642,1436;7642,1436;9646,871;7971,787;11191,51;9077,095
2012-12-14;8447,144;8447,144;12879,619;9653,778;15160,463;11344,126
2012-12-21;9836,088;9836,088;19948,125;11580,118;22263,926;14926,377
2012-11-02;24301,09;24301,09;21059,146;20671,438;21605,242;22658,596
2012-11-09;23985,13;23985,13;20402,283;20177,035;20874,752;22078,914
2012-11-16;26052,863;26052,863;23911,9;24151,172;24474,346;24997,162
2012-11-23;21322,492;21322,492;30536,72;21463,03;27079,041;23235,725
2012-11-30;21114,973;21114,973;24398,174;22380,486;23332,781;22071,674
2012-12-07;19372,734;19372,734;24454,693;20208,375;22922,102;20807,686
2012-12-14;17498,434;17498,434;26680,4;19998,002;24211,754;20395,416
2012-12-21;15859,196;15859,196;32163,316;18671,18;28287,035;20949,486
2012-11-02;42728,66;42728,66;37028,344;36346,637;40032,812;41086,164
2012-11-09;47163,54;47163,54;40118,35;39675,43;44053,16;45257,32
2012-11-16;40996,293;40996,293;37627,312;38003,824;39417,773;39940,594
2012-11-23;34813,094;34813,094;49857,105;35042,547;40569,64;36726,324
2012-11-30;32264,418;32264,418;37281,266;34198,168;34482,227;33221,117
2012-12-07;33650,816;33650,816;42478,277;35102,34;37200,184;35085,77
2012-12-14;31365,525;31365,525;47823,984;35845,945;38078,844;34262,508
2012-12-21;32308,766;32308,766;65523,95;38037,414;44736,605;37399,055
2012-11-02;24733,19;24733,19;21433,6;21038,998;22037,342;23090,695
2012-11-09;23284,3;23284,3;19806,143;19587,475;20173,922;21378,084
2012-11-16;23812,162;23812,162;21855,336;22074,027;22233,645;22756,46
2012-11-23;19019,547;19019,547;27238,588;19144,904;24776,096;20932,78
2012-11-30;19608,6;19608,6;22657,572;20783,83;21826,408;20565,3
2012-12-07;13471,473;13471,473;17005,38;14052,5625;17020,84;14906,424
2012-12-14;14920,669;14920,669;22750,004;17052,016;21633,988;17817,65
2012-12-21;16986,713;16986,713;34449,984;19998,615;29414,55;22077,002
2012-11-02;21098,14;21098,14;18283,492;17946,887;18402,293;19455,646
2012-11-09;21571,602;21571,602;18349,283;18146,7;18461,223;19665,385
2012-11-16;24134,602;24134,602;22151,277;22372,93;22556,084;23078,9
2012-11-23;18604,037;18604,037;26643,521;18726,656;24360,586;20517,27
2012-11-30;15846,521;15846,521;18310,521;16796,273;18064,33;16803,223
2012-12-07;17200,275;17200,275;21712,344;17942,209;20749,643;18635,227
2012-12-14;18120,055;18120,055;27628,207;20708,42;24833,375;21017,037
2012-12-21;15005,31;15005,31;30431,59;17665,89;27433,148;20095,6
2012-11-02;24334,197;24334,197;21087,838;20699,602;21638,35;22691,703
2012-11-09;22449,775;22449,775;19096,275;18885,445;19339,396;20543,559
2012-11-16;21640,658;21640,658;19862,28;20061,03;20062,14;20584,957
2012-11-23;23140,846;23140,846;33140,85;23293,367;28897,395;25054,078
2012-11-30;15223,128;15223,128;17590,197;16135,519;17440,938;16179,829
2012-12-07;17285,105;17285,105;21819,426;18030,697;20834,473;18720,057
2012-12-14;15633,91;15633,91;23837,504;17867,143;22347,23;18530,893
2012-12-21;13530,159;13530,159;27439,902;15929,183;25957,998;18620,45
2012-11-02;3422,463;3422,463;2965,881;2911,278;726,61554;1779,9686
2012-11-09;2825,2656;2825,2656;2403,2334;2376,701;-285,11304;919,04865
2012-11-16;3463,2544;3463,2544;3178,6523;3210,4587;1884,7361;2407,5532
2012-11-23;3115,4565;3115,4565;4461,759;3135,9905;8872,005;5028,688
2012-11-30;2897,1462;2897,1462;3347,6282;3070,7852;5114,9556;3853,8472
2012-12-07;2702,065;2702,065;3410,8848;2818,6182;6251,431;4137,016
2012-12-14;3034,6406;3034,6406;4627,0103;3468,1248;9747,96;5931,623
2012-12-21;2810,8044;2810,8044;5700,4653;3309,1863;15238,643;7901,0938
2012-11-02;2056,5576;2056,5576;1782,1976;1749,3867;-639,28973;414,06342
2012-11-09;2079,142;2079,142;1768,5643;1749,0387;-1031,2366;172,92513
2012-11-16;1745,8772;1745,8772;1602,405;1618,4393;167,35889;690,1761
2012-11-23;1787,9421;1787,9421;2560,5771;1799,7266;7544,49;3701,1738
2012-11-30;1984,9481;1984,9481;2293,591;2103,915;4202,7573;2941,649
2012-12-07;1866,5184;1866,5184;2356,1536;1947,0305;5415,885;3301,4697
2012-12-14;1767,6117;1767,6117;2695,132;2020,1067;8480,932;4664,594
2012-12-21;1675,8845;1675,8845;3398,7856;1973,0344;14103,723;6766,174
2012-11-02;17677,31;17677,31;15319,027;15036,998;14981,463;16034,816
2012-11-09;19686,611;19686,611;16745,867;16560,986;16576,232;17780,395
2012-11-16;16049,184;16049,184;14730,299;14877,695;14470,665;14993,482
2012-11-23;21090,357;21090,357;30204,271;21229,363;26846,906;23003,59
2012-11-30;15296,372;15296,372;17674,83;16213,152;17514,182;16253,073
2012-12-07;14711,019;14711,019;18570,092;15345,578;18260,385;16145,97
2012-12-14;11044,59;11044,59;16840,027;12622,258;17757,91;13941,572
2012-12-21;12097,902;12097,902;24535,209;14242,973;24525,74;17188,191
2012-11-02;36040,98;36040,98;31232,85;30657,838;33345,133;34398,484
2012-11-09;37222,184;37222,184;31662,014;31312,453;34111,805;35315,965
2012-11-16;38097,695;38097,695;34966,918;35316,81;36519,176;37041,996
2012-11-23;35342,566;35342,566;50615,383;35575,51;41099,113;37255,797
2012-11-30;29510,54;29510,54;34099,18;31279,238;31728,348;30467,24
2012-12-07;34618,12;34618,12;43699,33;36111,37;38167,49;36053,074
2012-12-14;35818,145;35818,145;54613,027;40934,598;42531,465;38715,125
2012-12-21;34340,426;34340,426;69644,26;40429,305;46768,266;39430,715
2012-11-02;88278,93;88278,93;76501,875;75093,445;85583,086;86636,44
2012-11-09;96779,7;96779,7;82322,96;81414,086;93669,33;94873,484
2012-11-16;105535,96;105535,96;96863,26;97832,51;103957,445;104480,26
2012-11-23;94460,38;94460,38;135280,16;95082,98;100216,93;96373,62
2012-11-30;73185,76;73185,76;84565,53;77572,11;75403,57;74142,46
2012-12-07;89418,13;89418,13;112874,766;93275,18;92967,5;90853,086
2012-12-14;81964,31;81964,31;124973,51;93672,53;88677,63;84861,3
2012-12-21;76966,12;76966,12;156091,5;90612,92;89393,95;82056,41
2012-11-02;69263,37;69263,37;60023,125;58918,074;66567,52;67620,875
2012-11-09;90232,67;90232,67;76753,91;75906,516;87122,3;88326,45
2012-11-16;67544,4;67544,4;61993,758;62614,09;65965,88;66488,695
2012-11-23;72383,97;72383,97;103663,73;72861,055;78140,516;74297,2
2012-11-30;57257,227;57257,227;66160,24;60688,906;59475,035;58213,926
2012-12-07;58508,086;58508,086;73856,24;61031,83;62057,453;59943,04
2012-12-14;54022,773;54022,773;82370,19;61739,67;60736,094;56919,754
2012-12-21;54142,27;54142,27;109803,49;63742,2;66570,11;59232,56
2012-11-02;153320,95;153320,95;132866,81;130420,68;150625,11;151678,45
2012-11-09;171336,14;171336,14;145742,31;144133,27;168225,77;169429,92
2012-11-16;148075,45;148075,45;135906,97;137266,89;146496,94;147019,75
2012-11-23;144376,27;144376,27;206766,52;145327,86;150132,81;146289,5
2012-11-30;151494,16;151494,16;175050,22;160573,88;153711,97;152450,86
2012-12-07;168567,22;168567,22;212786,67;175838,36;172116,58;170002,17
2012-12-14;149877,34;149877,34;228522,6;171286,62;156590,66;152774,33
2012-12-21;128783,22;128783,22;261179,4;151617,69;141211,06;133873,52
2012-11-02;47639,08;47639,08;41283,676;40523,625;44943,23;45996,582
2012-11-09;53887,445;53887,445;45837,85;45331,79;50777,066;51981,227
2012-11-16;51053,3;51053,3;46857,863;47326,74;49474,78;49997,6
2012-11-23;48791,715;48791,715;69876,39;49113,305;54548,26;50704,945
2012-11-30;42182,02;42182,02;48740,97;44710,176;44399,83;43138,72
2012-12-07;44838,28;44838,28;56600,496;46772,375;48387,65;46273,234
2012-12-14;39996,46;39996,46;60983,836;45709,766;46709,78;42893,44
2012-12-21;35398,84;35398,84;71790,78;41675,383;47826,68;40489,13
2012-11-02;53800,86;53800,86;46623,43;45765,074;51105,01;52158,363
2012-11-09;57449,11;57449,11;48867,484;48327,97;54338,73;55542,89
2012-11-16;56877,43;56877,43;52203,375;52725,74;55298,91;55821,73
2012-11-23;44606,156;44606,156;63882,105;44900,156;50362,703;46519,387
2012-11-30;56579,2;56579,2;65376,79;59970,242;58797,008;57535,9
2012-12-07;55439,83;55439,83;69983,1;57831,22;58989,195;56874,78
2012-12-14;51775,66;51775,66;78943,94;59171,574;58488,98;54672,64
2012-12-21;46588,773;46588,773;94484,586;54849,4;59016,613;51679,062
2012-11-02;107233,94;107233,94;92928,14;91217,3;104538,09;105591,445
2012-11-09;102514,76;102514,76;87201,32;86238,586;99404,38;100608,54
2012-11-16;104022,82;104022,82;95474,47;96429,82;102444,305;102967,12
2012-11-23;109207,05;109207,05;156399,39;109926,836;114963,59;111120,28
2012-11-30;99173,83;99173,83;114594,52;105117,76;101391,64;100130,53
2012-12-07;98280,0;98280,0;124061,336;102519,3;101829,37;99714,95
2012-12-14;77919,5;77919,5;118806,26;89049,94;84632,82;80816,484
2012-12-21;83228,99;83228,99;168792,95;97986,266;95656,83;88319,28
2012-11-02;2912,7095;2912,7095;2524,1326;2477,6624;216,86214;1270,2152
2012-11-09;2541,8118;2541,8118;2162,1213;2138,2507;-568,5669;635,5948
2012-11-16;2500,669;2500,669;2295,17;2318,136;922,15063;1444,9679
2012-11-23;2029,371;2029,371;2906,3364;2042,7465;7785,919;3942,6025
2012-11-30;2387,876;2387,876;2759,1707;2530,9922;4605,6855;3344,577
2012-12-07;2621,3154;2621,3154;3308,9526;2734,3857;6170,6816;4056,2666
2012-12-14;2601,7727;2601,7727;3967,0032;2973,4238;9315,093;5498,755
2012-12-21;2650,9055;2650,9055;5376,1816;3120,9358;15078,744;7741,195
2012-11-02;24162,115;24162,115;20938,71;20553,22;21466,268;22519,621
2012-11-09;23113,635;23113,635;19660,97;19443,904;20003,256;21207,418
2012-11-16;23854,498;23854,498;21894,191;22113,271;22275,98;22798,797
2012-11-23;21857,32;21857,32;31302,666;22001,383;27613,87;23770,553
2012-11-30;24334,977;24334,977;28118,863;25793,48;26552,785;25291,678
2012-12-07;21302,053;21302,053;26890,121;22220,916;24851,42;22737,004
2012-12-14;16887,508;16887,508;25748,904;19299,809;23600,828;19784,49
2012-12-21;17901,646;17901,646;36305,52;21075,775;30329,484;22991,936
2012-11-02;10570,644;10570,644;9160,442;8991,794;7874,7964;8928,149
2012-11-09;11638,057;11638,057;9899,589;9790,294;8527,678;9731,84
2012-11-16;10379,273;10379,273;9526,329;9621,652;8800,755;9323,572
2012-11-23;7497,5986;7497,5986;10737,585;7547,0156;13254,146;9410,83
2012-11-30;9062,14;9062,14;10471,227;9605,274;11279,949;10018,841
2012-12-07;7636,966;7636,966;9640,335;7966,3857;11186,332;9071,917
2012-12-14;6643,7075;6643,7075;10129,865;7592,7305;13357,027;9540,689
2012-12-21;7828,678;7828,678;15876,988;9216,775;20256,516;12918,968
2012-11-02;35,596634;35,596634;30,84778;30,279861;-2660,2507;-1606,8976
2012-11-09;45,623707;45,623707;38,808537;38,380077;-3064,755;-1860,5933
2012-11-16;21,130007;21,130007;19,393593;19,58765;-1557,3883;-1034,571
2012-11-23;25,20799;25,20799;36,101284;25,374138;5781,756;1938,4396
2012-11-30;21,14902;21,14902;24,437515;22,416574;2238,9583;977,8499
2012-12-07;30,312456;30,312456;38,26418;31,619982;3579,6787;1465,2637
2012-12-14;37,3059;37,3059;56,881454;42,634876;6750,6255;2934,2883
2012-12-21;14,735086;14,735086;29,883564;17,347755;12442,573;5105,0244
2012-11-02;14295,652;14295,652;13801,288;13547,2;14077,428;13879,6045
2012-11-09;14109,447;14109,447;12955,6875;12812,652;13328,295;13366,332
2012-11-16;12887,876;12887,876;11844,938;11963,464;12005,953;12202,378
2012-11-23;12586,769;12586,769;16570,273;11646,577;18874,03;14087,964
2012-11-30;7330,5625;7330,5625;7790,383;7146,132;8586,938;7655,6313
2012-12-07;8925,68;8925,68;11654,502;9630,8125;13073,17;10326,619
2012-12-14;8509,094;8509,094;12179,113;9128,722;14650,448;10578,8545
2012-12-21;8237,849;8237,849;14457,557;8392,78;20405,217;12026,793
2012-11-02;437,89658;437,89658;422,75348;414,9704;219,67198;21,848425
2012-11-09;440,4858;440,4858;404,46634;400,0009;-340,66678;-302,62912
2012-11-16;344,98874;344,98874;317,07092;320,24362;-536,9342;-340,509
2012-11-23;394,88226;394,88226;519,85596;365,3858;6682,143;1896,0778
2012-11-30;327,8504;327,8504;348,41534;319,60196;1584,2267;652,91925
2012-12-07;394,80035;394,80035;515,5015;425,98975;4542,291;1795,7397
2012-12-14;423,7618;423,7618;606,5326;454,61993;6565,1167;2493,5225
2012-12-21;324,02814;324,02814;568,67456;330,12222;12491,397;4112,9727
2012-11-02;604,9053;604,9053;583,9868;573,23535;386,68066;188,85712
2012-11-09;692,72595;692,72595;636,0803;629,0577;-88,42665;-50,388973
2012-11-16;731,332;731,332;672,1497;678,8755;-150,59097;45,83424
2012-11-23;676,24054;676,24054;890,25946;625,72754;6963,501;2177,436
2012-11-30;538,73157;538,73157;572,52435;525,1775;1795,1078;863,8004
2012-12-07;453,08353;453,08353;591,60345;488,87732;4600,574;1854,0228
2012-12-14;564,6656;564,6656;808,2089;605,78424;6706,0205;2634,4263
2012-12-21;485,74445;485,74445;852,4893;494,87994;12653,113;4274,689
2012-11-02;107,747444;107,747444;104,021385;102,1063;-110,47715;-308,30072
2012-11-09;92,260956;92,260956;84,71658;83,78127;-688,89166;-650,85394
2012-11-16;87,876495;87,876495;80,76519;81,57336;-794,04645;-597,6212
2012-11-23;54,366753;54,366753;71,57293;50,30573;6341,6274;1555,5623
2012-11-30;59,053032;59,053032;62,75722;57,56731;1315,4293;384,12186
2012-12-07;49,60576;49,60576;64,77158;53,524635;4197,0967;1450,545
2012-12-14;57,675694;57,675694;82,551544;61,87561;6199,031;2127,4363
2012-12-21;61,0796;61,0796;107,19568;62,228336;12228,448;3850,024
2012-11-02;16319,269;16319,269;15754,926;15464,87;16101,044;15903,221
2012-11-09;16392,422;16392,422;15051,9795;14885,799;15611,27;15649,307
2012-11-16;17584,926;17584,926;16161,885;16323,607;16703,002;16899,428
2012-11-23;18354,098;18354,098;24162,867;16983,104;24641,357;19855,293
2012-11-30;14322,021;14322,021;15220,393;13961,691;15578,397;14647,09
2012-12-07;16561,623;16561,623;21624,959;17869,998;20709,113;17962,562
2012-12-14;14084,668;14084,668;20159,463;15110,307;20226,023;16154,429
2012-12-21;14230,605;14230,605;24974,941;14498,243;26397,975;18019,55
2012-11-02;1295,7714;1295,7714;1250,9617;1227,931;1077,5468;879,7232
2012-11-09;1184,3175;1184,3175;1087,4734;1075,4673;403,16492;441,20258
2012-11-16;1088,7037;1088,7037;1000,6016;1010,61395;206,78079;403,206
2012-11-23;260,4273;260,4273;342,84827;240,9742;6547,688;1761,6228
2012-11-30;810,2957;810,2957;861,1228;789,90936;2066,6719;1135,3645
2012-12-07;863,6406;863,6406;1127,679;931,8686;5011,1313;2264,58
2012-12-14;694,58594;694,58594;994,1647;745,16534;6835,941;2764,3467
2012-12-21;909,62787;909,62787;1596,4115;926,7355;13076,997;4698,5723
2012-11-02;832,25354;832,25354;803,473;788,6807;614,02893;416,20538
2012-11-09;752,1103;752,1103;690,60864;682,9841;-29,042309;8,995364
2012-11-16;746,1197;746,1197;685,7408;692,6026;-135,80325;60,62196
2012-11-23;650,3909;650,3909;856,22894;601,8088;6937,6514;2151,5864
2012-11-30;702,0979;702,0979;746,13806;684,4337;1958,4741;1027,1667
2012-12-07;550,02203;550,02203;718,17865;593,474;4697,5127;1950,9614
2012-12-14;719,0142;719,0142;1029,129;771,3725;6860,369;2788,775
2012-12-21;641,56165;641,56165;1125,9509;653,6276;12808,931;4430,506
2012-11-02;550,5039;550,5039;531,4667;521,6821;332,2793;134,45575
2012-11-09;219,45021;219,45021;201,5053;199,28061;-561,7024;-523,66473
2012-11-16;462,46762;462,46762;425,04294;429,29608;-419,45532;-223,0301
2012-11-23;605,54126;605,54126;797,18506;560,3092;6892,802;2106,7368
2012-11-30;385,75143;385,75143;409,9483;376,04623;1642,1277;710,82025
2012-12-07;414,1574;414,1574;540,77655;446,876;4561,648;1815,0968
2012-12-14;395,63306;395,63306;566,2718;424,44287;6536,988;2465,3938
2012-12-21;377,35193;377,35193;662,25867;384,44885;12544,721;4166,2964
2012-11-02;864,35077;864,35077;834,4603;819,0975;646,12616;448,3026
2012-11-09;680,1333;680,1333;624,51733;617,62244;-101,0193;-62,981625
2012-11-16;166,68608;166,68608;153,19719;154,73013;-715,2369;-518,81165
2012-11-23;471,07837;471,07837;620,1669;435,8903;6758,339;1972,2738
2012-11-30;300,86758;300,86758;319,73996;293,29803;1557,2438;625,9364
2012-12-07;187,18396;187,18396;244,41116;201,97157;4334,675;1588,1233
2012-12-14;161,44507;161,44507;231,07721;173,20142;6302,8;2231,2058
2012-12-21;217,85434;217,85434;382,33786;221,95157;12385,224;4006,7988
2012-11-02;20116,277;20116,277;19420,629;19063,084;19898,053;19700,229
2012-11-09;18112,102;18112,102;16631,037;16447,424;17330,95;17368,986
2012-11-16;19620,25;19620,25;18032,504;18212,943;18738,326;18934,752
2012-11-23;17039,553;17039,553;22432,29;15766,752;23326,812;18540,748
2012-11-30;13750,85;13750,85;14613,393;13404,89;15007,226;14075,918
2012-12-07;14790,205;14790,205;19311,973;15958,638;18937,695;16191,145
2012-12-14;14668,055;14668,055;20994,469;15736,175;20809,41;16737,814
2012-12-21;13518,206;13518,206;23724,668;13772,445;25685,574;17307,15
2012-11-02;0,66854805;0,66854805;0,64542866;0,63354605;-217,55605;-415,3796
2012-11-09;0,4821945;0,4821945;0,44276443;0,43787614;-780,6704;-742,63275
2012-11-16;0,4160828;0,4160828;0,38241175;0,38623834;-881,50684;-685,08167
2012-11-23;0,0;0,0;0,0;0,0;6287,2607;1501,1954
2012-11-30;0,0;0,0;0,0;0,0;1256,3762;325,06882
2012-12-07;0,08660177;0,08660177;0,11307828;0,09344335;4147,577;1401,026
2012-12-14;0,72862834;0,72862834;1,0428897;0,78168666;6142,0835;2070,4893
2012-12-21;0,49431443;0,49431443;0,86752975;0,5036111;12167,863;3789,4387
2012-11-02;1078,6144;1078,6144;1041,3143;1022,1433;860,3898;662,5662
2012-11-09;953,5754;953,5754;875,5995;865,9325;172,42278;210,46045
2012-11-16;1067,9607;1067,9607;981,5371;991,3587;186,03775;382,46295
2012-11-23;839,3646;839,3646;1105,0096;776,6667;7126,625;2340,56
2012-11-30;726,0842;726,0842;771,62897;707,8166;1982,4604;1051,1531
2012-12-07;837,66235;837,66235;1093,7584;903,838;4985,153;2238,6018
2012-12-14;874,849;874,849;1252,1761;938,55505;7016,204;2944,6096
2012-12-21;743,5817;743,5817;1304,9978;757,5664;12910,95;4532,526
2012-11-02;368,016;368,016;355,28946;348,7484;149,7914;-48,032158
2012-11-09;485,43362;485,43362;445,7387;440,81757;-295,71896;-257,6813
2012-11-16;692,61096;692,61096;636,5622;642,9318;-189,31198;7,1132336
2012-11-23;781,7394;781,7394;1029,147;723,3459;7069,0;2282,9348
2012-11-30;1039,7803;1039,7803;1105,0021;1013,6203;2296,1565;1364,8491
2012-12-07;1266,6941;1266,6941;1653,9568;1366,7634;5414,1846;2667,6335
2012-12-14;1307,685;1307,685;1871,6969;1402,91;7449,04;3377,4458
2012-12-21;1641,0216;1641,0216;2880,019;1671,8846;13808,391;5429,966
2012-11-02;13,405242;13,405242;12,941669;12,703407;-204,81935;-402,6429
2012-11-09;13,103535;13,103535;12,03203;11,899193;-768,0491;-730,0114
2012-11-16;12,770368;12,770368;11,73694;11,854383;-869,1526;-672,72736
2012-11-23;10,137869;10,137869;13,346337;9,380602;6297,3984;1511,3334
2012-11-30;13,130987;13,130987;13,954649;12,800623;1269,5072;338,19983
2012-12-07;14,320504;14,320504;18,69867;15,45183;4161,811;1415,2599
2012-12-14;10,610788;10,610788;15,18728;11,383461;6151,966;2080,3713
2012-12-21;10,103443;10,103443;17,731703;10,293461;12177,473;3799,0479
2012-11-02;3,6622002;3,6622002;3,5355563;3,4704647;-214,5624;-412,38596
2012-11-09;1,1042283;1,1042283;1,0139332;1,002739;-780,0484;-742,0107
2012-11-16;1,9272646;1,9272646;1,7713028;1,7890271;-879,99567;-683,57043
2012-11-23;1,4748425;1,4748425;1,9416058;1,3646765;6288,7354;1502,6703
2012-11-30;0,51120996;0,51120996;0,5432764;0,49834833;1256,8875;325,58005
2012-12-07;1,4332557;1,4332557;1,8714408;1,5464835;4148,924;1402,3726
2012-12-14;0,8586621;0,8586621;1,2290078;0,9211895;6142,214;2070,6194
2012-12-21;2,005436;2,005436;3,5195723;2,0431526;12169,374;3790,95
2012-11-02;40,42917;40,42917;39,03107;38,31249;-177,79543;-375,619
2012-11-09;49,207954;49,207954;45,184116;44,685265;-731,94464;-693,907
2012-11-16;45,22527;45,22527;41,565464;41,981384;-836,6977;-640,27246
2012-11-23;33,409264;33,409264;43,982746;30,913694;6320,67;1534,6047
2012-11-30;37,290188;37,290188;39,629272;36,352;1293,6664;362,359
2012-12-07;36,994904;36,994904;48,30525;39,91752;4184,4854;1437,9342
2012-12-14;31,030764;31,030764;44,414505;33,29041;6172,3857;2100,7915
2012-12-21;30,588604;30,588604;53,68349;31,16389;12197,957;3819,533
2012-11-02;454,55948;454,55948;438,84018;430,7609;236,33488;38,51133
2012-11-09;499,76797;499,76797;458,90088;453,8344;-281,3846;-243,34695
2012-11-16;744,34283;744,34283;684,1077;690,9532;-137,58011;58,845104
2012-11-23;886,4359;886,4359;1166,9783;820,2219;7173,6963;2387,6313
2012-11-30;849,5731;849,5731;902,8639;828,1986;2105,9495;1174,642
2012-12-07;1063,9691;1063,9691;1389,2532;1148,0232;5211,46;2464,9084
2012-12-14;1318,3364;1318,3364;1886,9423;1414,337;7459,6914;3388,0972
2012-12-21;1547,4703;1547,4703;2715,8352;1576,574;13714,839;5336,4146
2012-11-02;68,90452;68,90452;66,5217;65,297005;-149,32008;-347,14365
2012-11-09;41,929024;41,929024;38,500397;38,07534;-739,2236;-701,1859
2012-11-16;44,255917;44,255917;40,674557;41,08156;-837,66705;-641,2418
2012-11-23;30,166058;30,166058;39,713116;27,912748;6317,427;1531,3616
2012-11-30;19,782913;19,782913;21,023827;19,285192;1276,1592;344,85175
2012-12-07;18,295332;18,295332;23,88871;19,740671;4165,786;1419,2346
2012-12-14;28,849394;28,849394;41,292294;30,950191;6170,2046;2098,61
2012-12-21;23,872316;23,872316;41,896297;24,32129;12191,241;3812,8167
2012-11-02;43,60348;43,60348;42,09561;41,32061;-174,62111;-372,44467
2012-11-09;38,40248;38,40248;35,262226;34,87292;-742,7501;-704,71246
2012-11-16;36,56577;36,56577;33,606724;33,943005;-845,3572;-648,93195
2012-11-23;35,49608;35,49608;46,73;32,84463;6322,757;1536,6915
2012-11-30;26,424864;26,424864;28,082403;25,760038;1282,8011;351,49368
2012-12-07;41,592823;41,592823;54,308876;44,878674;4189,0835;1442,5321
2012-12-14;31,56555;31,56555;45,179947;33,86414;6172,9204;2101,3262
2012-12-21;24,093922;24,093922;42,28522;24,547062;12191,463;3813,0383
2012-11-02;793,5176;793,5176;766,0766;751,9728;575,29297;377,46942
2012-11-09;676,8942;676,8942;621,54315;614,6811;-104,25838;-66,2207
2012-11-16;743,4444;743,4444;683,282;690,11914;-138,47855;57,946667
2012-11-23;749,71075;749,71075;986,9819;693,7097;7036,971;2250,9062
2012-11-30;487,90536;487,90536;518,50995;475,63007;1744,2816;812,9742
2012-12-07;503,20117;503,20117;657,0434;542,9543;4650,692;1904,1405
2012-12-14;542,05383;542,05383;775,8446;581,52594;6683,4087;2611,8145
2012-12-21;479,7373;479,7373;841,9466;488,75983;12647,106;4268,6816
2012-11-02;16,715221;16,715221;16,137186;15,840092;-201,50937;-399,33292
2012-11-09;15,9808655;15,9808655;14,674075;14,512069;-765,17175;-727,13403
2012-11-16;14,80137;14,80137;13,603585;13,739708;-867,1216;-670,69635
2012-11-23;19,333885;19,333885;25,452742;17,889706;6306,5947;1520,5293
2012-11-30;18,968525;18,968525;20,158356;18,491293;1275,3447;344,03735
2012-12-07;16,910273;16,910273;22,080202;18,246191;4164,401;1417,8496
2012-12-14;14,616111;14,616111;20,92012;15,680449;6155,971;2084,3767
2012-12-21;16,88665;16,88665;29,636341;17,20424;12184,256;3805,831
2012-11-02;7,8930054;7,8930054;7,6200542;7,479765;-210,33159;-408,15515
2012-11-09;6,267798;6,267798;5,7552667;5,6917267;-774,8848;-736,8471
2012-11-16;11,375999;11,375999;10,45541;10,56003;-870,54694;-674,1217
2012-11-23;10,364999;10,364999;13,6453495;9,590766;6297,6255;1511,5604
2012-11-30;10,21735;10,21735;10,85825;9,96029;1266,5936;335,2862
2012-12-07;6,5925293;6,5925293;8,608044;7,113342;4154,083;1407,5319
2012-12-14;7,139873;7,139873;10,21934;7,6597953;6148,4946;2076,9004
2012-12-21;4,6962814;4,6962814;8,242049;4,7846055;12172,065;3793,6406
2012-11-02;286,54074;286,54074;276,63174;271,53885;68,31615;-129,50742
2012-11-09;446,49768;446,49768;409,9866;405,4602;-334,6549;-296,61725
2012-11-16;669,78876;669,78876;615,58685;621,74664;-212,13419;-15,708971
2012-11-23;853,6133;853,6133;1123,7677;789,8511;7140,874;2354,8088
2012-11-30;1124,0353;1124,0353;1194,5421;1095,7555;2380,4116;1449,1041
2012-12-07;1364,1842;1364,1842;1781,2523;1471,9553;5511,675;2765,1235
2012-12-14;1761,3124;1761,3124;2520,976;1889,5703;7902,6675;3831,073
2012-12-21;1406,8447;1406,8447;2469,035;1433,3035;13574,214;5195,789
2012-11-02;294,25522;294,25522;284,07947;278,8494;76,030624;-121,79293
2012-11-09;361,6137;361,6137;332,0438;328,3779;-419,53888;-381,50122
2012-11-16;666,16693;666,16693;612,2581;618,3846;-215,75601;-19,330797
2012-11-23;796,0799;796,0799;1048,026;736,61523;7083,3403;2297,2754
2012-11-30;926,5806;926,5806;984,70184;903,2686;2182,9568;1251,6494
2012-12-07;1086,0532;1086,0532;1418,0891;1171,8518;5233,544;2486,9927
2012-12-14;1360,9194;1360,9194;1947,8915;1460,0209;7502,2744;3430,6802
2012-12-21;1672,7189;1672,7189;2935,6484;1704,178;13840,088;5461,663
2012-11-02;40974,4;40974,4;39557,445;38829,17;40756,176;40558,35
2012-11-09;48366,016;48366,016;44411,023;43920,707;47584,863;47622,902
2012-11-16;51918,94;51918,94;47717,46;48194,938;51037,02;51233,445
2012-11-23;44030,586;44030,586;57965,54;40741,64;50317,848;45531,78
2012-11-30;49513,055;49513,055;52618,836;48267,35;50769,43;49838,125
2012-12-07;35029,348;35029,348;45738,766;37796,68;39176,84;36430,285
2012-12-14;29563,908;29563,908;42314,984;31716,736;35705,26;31633,668
2012-12-21;32019,727;32019,727;56195,133;32621,93;44187,094;35808,67
2012-11-02;16420,578;16420,578;15852,731;15560,875;16202,354;16004,53
2012-11-09;15966,235;15966,235;14660,643;14498,784;15185,083;15223,12
2012-11-16;17704,45;17704,45;16271,735;16434,559;16822,525;17018,951
