Date;key_Store_Dept;Predictions;p_20;p_80;Weekly_Sales;metric_Acc
2012-09-21;4_17;15560,674;13639,1875;17926,06;15300,04;0,9829651713371277
2012-09-28;4_17;14739,781;12768,189;16634,71;14921,99;0,9877892136573792
2012-10-05;4_17;15450,209;13040,494;17436,691;15524,0;0,9952466487884521
2012-10-12;4_17;14312,107;12208,6;16443,096;16272,65;0,8795191049575806
2012-10-19;4_17;14398,043;12199,663;16171,928;14353,29;0,9968820214271545
2012-10-26;4_17;14479,041;12077,367;16032,494;15785,97;0,9172095060348511
2012-09-07;4_18;53,44062;0,0;181,18962;931,5;0,05737048387527466
2012-09-14;4_18;75,01277;0,0;233,47742;978,0;0,07670015096664429
2012-09-21;4_18;34,138123;0,0;164,35204;5212,68;0,006549060344696045
2012-09-28;4_18;143,70988;12,323167;291,64337;13562,4;0,010596215724945068
2012-10-05;4_18;106,49949;0,0;253,20586;18991,25;0,0056078433990478516
2012-10-12;4_18;54,65879;0,0;154,32964;22872,29;0,0023897290229797363
2012-10-19;4_18;66,38893;0,0;187,04599;28745,85;0,0023095011711120605
2012-10-26;4_18;85,49282;0,0;187,31793;38632,24;0,002213001251220703
2012-09-07;4_19;2241,6187;1854,1691;2803,9402;2623,79;0,8543437719345093
2012-09-14;4_19;2490,5894;1873,5934;3113,5708;2392,25;0,9588925242424011
2012-09-21;4_19;2746,2021;2098,6077;3340,65;2579,77;0,9354856610298157
2012-09-28;4_19;2589,8042;1956,1663;3274,6858;2632,95;0,983613133430481
2012-10-05;4_19;2376,518;1880,497;3084,6643;2354,47;0,9906356334686279
2012-10-12;4_19;2586,7397;1758,2336;3207,33;2928,39;0,8833317756652832
2012-10-19;4_19;2724,5444;1714,1277;3394,46;2589,91;0,9480157494544983
2012-10-26;4_19;2584,9475;1615,1775;3278,4087;3158,32;0,8184564709663391
2012-09-07;4_2;100672,17;93746,6;106467,84;100312,06;0,9964101314544678
2012-09-14;4_2;96746,03;90558,195;104269,17;96606,57;0,99855637550354
2012-09-21;4_2;93564,45;88239,555;98649,09;95291,41;0,9818771481513977
2012-09-28;4_2;91791,72;85336,445;99513,14;94947,88;0,9667589664459229
2012-10-05;4_2;97859,49;91196,48;105696,83;101963,71;0,9597482681274414
2012-10-12;4_2;93670,67;85057,234;103087,2;91054,12;0,9712637662887573
2012-10-19;4_2;92933,72;86261,14;99729,88;94432,15;0,9841322302818298
2012-10-26;4_2;90059,59;79496,3;98277,125;93534,21;0,962851881980896
2012-09-07;4_20;9881,156;9048,434;10964,181;10088,11;0,9794853329658508
2012-09-14;4_20;9305,115;8551,268;10613,802;8540,19;0,9104323387145996
2012-09-21;4_20;8883,233;8209,341;10248,753;8826,82;0,9936088919639587
2012-09-28;4_20;8774,947;7912,876;10428,713;8088,81;0,9151745438575745
2012-10-05;4_20;9201,55;8133,278;10622,475;9683,98;0,9501826167106628
2012-10-12;4_20;8628,003;7406,793;10345,071;7441,81;0,8406042456626892
2012-10-19;4_20;8129,672;7235,636;9726,016;8467,31;0,9601245522499084
2012-10-26;4_20;8001,67;6984,0176;9538,36;7867,74;0,9829773902893066
2012-09-07;4_21;7858,0967;6977,9644;8802,347;8649,21;0,9085334539413452
2012-09-14;4_21;8164,53;6978,7646;9476,869;8464,84;0,964522659778595
2012-09-21;4_21;8198,407;7331,1597;9288,353;6742,76;0,7841169834136963
2012-09-28;4_21;7962,7617;6607,6074;9306,515;7090,73;0,8770180344581604
2012-10-05;4_21;9087,566;7079,4385;9655,276;7956,11;0,8577877283096313
2012-10-12;4_21;8568,123;6827,464;9579,388;8379,57;0,9774985313415527
2012-10-19;4_21;9055,515;7078,0376;10022,812;7763,21;0,8335347175598145
2012-10-26;4_21;8600,18;6845,3994;10386,186;7540,82;0,8595166206359863
2012-09-07;4_22;19949,758;18143,832;21621,494;21325,96;0,9354681968688965
2012-09-14;4_22;19338,045;17165,35;21903,686;18309,76;0,9438394904136658
2012-09-21;4_22;18867,441;16531,21;21480,646;18939,48;0,9961963295936584
2012-09-28;4_22;19051,82;16539,467;21613,357;15409,23;0,7636098861694336
2012-10-05;4_22;19815,926;16611,22;22987,11;18266,19;0,915158212184906
2012-10-12;4_22;18919,713;16280,37;21077,69;18043,89;0,9514615535736084
2012-10-19;4_22;18819,348;15703,057;21079,96;19551,47;0,9625540971755981
2012-10-26;4_22;17965,734;15157,479;20425,225;18871,34;0,9520115852355957
2012-09-07;4_23;45796,195;42813,1;48541,996;39542,84;0,8418587446212769
2012-09-14;4_23;46408,613;42563,4;49052,742;45864,51;0,9881367683410645
2012-09-21;4_23;45422,75;41390,35;48753,28;38888,75;0,8319822549819946
2012-09-28;4_23;44014,406;39919,734;47446,62;38658,73;0,8614627122879028
2012-10-05;4_23;47881,387;42630,086;52768,92;41898,93;0,8572169542312622
2012-10-12;4_23;49813,94;44057,535;53865,242;48738,22;0,9779285788536072
2012-10-19;4_23;52957,23;46374,105;57630,582;38198,94;0,6136466264724731
2012-10-26;4_23;55849,62;49599,13;60267,496;53980,64;0,9653768539428711
2012-09-07;4_24;10085,754;9099,288;11082,897;7299,5;0,6182952523231506
2012-09-14;4_24;10285,46;8979,539;11289,9795;10577,37;0,9724023938179016
2012-09-21;4_24;9458,092;8145,9556;10683,378;8995,53;0,9485787153244019
2012-09-28;4_24;8615,875;7355,566;9772,085;7209,99;0,8050087690353394
2012-10-05;4_24;9628,334;8043,872;11081,601;9464,46;0,9826853275299072
2012-10-12;4_24;9956,393;8227,985;11543,2295;12222,25;0,814612090587616
2012-10-19;4_24;11085,339;9079,232;13238,079;10446,02;0,9387978315353394
2012-10-26;4_24;12072,31;9305,863;13996,023;12399,01;0,973651111125946
2012-09-07;4_25;14820,389;13782,829;16047,009;13952,35;0,9377854466438293
2012-09-14;4_25;14875,128;13403,982;16650,38;16952,65;0,877451479434967
2012-09-21;4_25;13911,965;12147,717;15665,376;15357,75;0,9058595895767212
2012-09-28;4_25;14136,348;12341,312;15541,12;14140,38;0,9997148513793945
2012-10-05;4_25;14693,446;13535,403;16193,654;15184,09;0,9676870107650757
2012-10-12;4_25;15063,786;13015,888;16631,01;14446,56;0,9572752118110657
2012-10-19;4_25;15595,723;12938,96;17820,537;16396,28;0,9511744976043701
2012-10-26;4_25;16521,443;13860,893;18630,615;15215,65;0,9141809344291687
2012-09-07;4_26;18166,414;16685,602;19864,076;15523,23;0,8297272324562073
2012-09-14;4_26;17535,297;14817,025;20100,879;24474,1;0,7164838314056396
2012-09-21;4_26;16847,164;14629,04;19080,54;21516,51;0,7829877734184265
2012-09-28;4_26;17442,508;15035,473;19969,436;19591,5;0,8903099894523621
2012-10-05;4_26;20591,064;17230,518;24160,424;22578,88;0,9119612574577332
2012-10-12;4_26;21726,904;18314,797;25043,217;25470,39;0,8530259728431702
2012-10-19;4_26;21228,352;17753,367;24079,168;22701,86;0,9350930452346802
2012-10-26;4_26;19552,664;15311,741;23695,994;24575,8;0,7956063747406006
2012-09-07;4_27;2337,8484;2030,214;2632,2207;2254,78;0,9631589651107788
2012-09-14;4_27;2554,4443;2046,9127;2928,9385;2283,09;0,8811460733413696
2012-09-21;4_27;2426,6067;1832,1367;3007,6655;2084,68;0,8359811902046204
2012-09-28;4_27;2254,4048;1727,0271;2883,103;1868,53;0,793487548828125
2012-10-05;4_27;2494,301;1877,3972;3026,4568;2550,97;0,9777853488922119
2012-10-12;4_27;2369,0237;1783,6125;2786,1477;2978,01;0,7955056428909302
2012-10-19;4_27;2631,7827;1939,9855;3301,925;2606,63;0,9903504252433777
2012-10-26;4_27;2651,2588;1994,9033;3197,597;3477,66;0,7623686194419861
2012-09-07;4_28;752,4261;581,39276;883,94244;536,51;0,5975544452667236
2012-09-14;4_28;593,8975;465,32303;817,5837;630,24;0,9423354864120483
2012-09-21;4_28;673,28656;467,98248;923,36804;765,85;0,8791363835334778
2012-09-28;4_28;680,3491;526,9386;877,78046;484,19;0,5948716402053833
2012-10-05;4_28;646,50385;398,28476;900,9943;823,16;0,785392701625824
2012-10-12;4_28;672,55585;428,59177;894,1261;876,94;0,766934871673584
2012-10-19;4_28;681,5213;365,99738;1021,4066;802,33;0,8494276404380798
2012-10-26;4_28;742,10315;453,9195;1104,6501;1393,97;0,5323666334152222
2012-09-07;4_29;9472,449;8595,6875;10498,277;8847,8;0,9294005632400513
2012-09-14;4_29;9203,813;8432,471;10459,106;9187,0;0,9981698393821716
2012-09-21;4_29;9069,363;8135,3584;10377,453;9256,31;0,9798033833503723
2012-09-28;4_29;8702,073;7375,24;9890,936;7762,17;0,8789123296737671
2012-10-05;4_29;9285,346;7749,9087;11248,579;10150,57;0,9147610068321228
2012-10-12;4_29;8998,644;7780,7515;10331,535;9762,7;0,9217371344566345
2012-10-19;4_29;9516,604;7988,8784;11114,958;9220,2;0,9678528308868408
2012-10-26;4_29;10721,862;8659,707;12402,096;10045,1;0,9326275587081909
2012-09-07;4_3;24494,977;22059,244;28066,506;18714,18;0,6911007165908813
2012-09-14;4_3;24517,15;21924,895;27781,334;15791,25;0,4474217891693115
2012-09-21;4_3;22796,01;19701,752;26370,836;13301,79;0,2862449288368225
2012-09-28;4_3;18014,377;14992,929;21254,418;11600,42;0,4470927119255066
2012-10-05;4_3;18480,338;14954,394;22293,64;12733,27;0,5486572980880737
2012-10-12;4_3;19272,357;14637,272;23692,688;12822,48;0,4969868063926697
2012-10-19;4_3;18101,477;13192,542;22285,576;13028,48;0,6106225848197937
2012-10-26;4_3;16219,559;12196,902;20602,652;12439,1;0,696082592010498
2012-09-07;4_30;7546,295;6931,6387;8279,363;5257,66;0,5647046566009521
2012-09-14;4_30;7417,5967;6714,697;8193,321;5360,96;0,6163678169250488
2012-09-21;4_30;7269,6113;6211,358;8216,523;5435,76;0,6626319885253906
2012-09-28;4_30;7224,832;6185,929;8253,694;4603,5;0,43057847023010254
2012-10-05;4_30;7765,1924;6763,439;8717,58;5559,78;0,6033273339271545
2012-10-12;4_30;7669,2256;6221,8076;8962,487;5158,64;0,5133241415023804
2012-10-19;4_30;7598,8755;6328,7583;8713,973;5888,82;0,7096097469329834
2012-10-26;4_30;6830,9507;5775,3657;7945,477;6384,78;0,9301196336746216
2012-09-07;4_31;4176,6304;3623,6418;4981,641;2983,39;0,6000387072563171
2012-09-14;4_31;4212,1006;3432,7327;4981,5693;3074,86;0,6301488876342773
2012-09-21;4_31;3661,2087;2673,2346;4745,3003;2193,78;0,33109575510025024
2012-09-28;4_31;3138,378;2347,125;4087,7651;2139,76;0,5333037376403809
2012-10-05;4_31;3414,559;2550,8586;4386,671;3045,2;0,878707766532898
2012-10-12;4_31;3566,7544;2489,954;4484,956;3471,65;0,9726054072380066
2012-10-19;4_31;3331,6074;2226,9707;4418,364;2700,66;0,7663728594779968
2012-10-26;4_31;3514,347;2348,8604;4484,608;3792,3;0,9267059564590454
2012-09-07;4_32;11417,264;10622,488;12300,795;11163,25;0,977245569229126
2012-09-14;4_32;11455,834;10507,3545;12564,021;12914,58;0,8870465755462646
2012-09-21;4_32;11131,622;10079,039;12712,255;9096,38;0,7762579917907715
2012-09-28;4_32;10421,329;9282,049;11900,655;10238,29;0,9821221232414246
2012-10-05;4_32;11417,957;9968,272;12642,166;8879,71;0,7141520380973816
2012-10-12;4_32;11132,088;9846,176;12611,289;9570,08;0,8367821574211121
2012-10-19;4_32;11058,787;9664,672;12589,808;10391,78;0,9358140230178833
2012-10-26;4_32;11138,992;9273,033;13164,831;10943,59;0,9821445941925049
2012-09-07;4_33;11475,796;10467,968;12682,061;8888,64;0,7089367508888245
2012-09-14;4_33;12061,326;10940,555;13534,911;11883,41;0,9850282073020935
2012-09-21;4_33;10861,894;9659,512;11993,758;9076,51;0,8032962083816528
2012-09-28;4_33;10137,287;8756,179;11039,171;8820,21;0,850675106048584
2012-10-05;4_33;11488,372;9950,874;12886,299;12100,63;0,9494028091430664
2012-10-12;4_33;11685,579;9589,936;13614,588;15145,79;0,7715397477149963
2012-10-19;4_33;12546,138;10297,046;14611,486;11620,06;0,920303463935852
2012-10-26;4_33;13601,727;11310,16;15584,092;13781,67;0,9869433045387268
2012-09-07;4_34;25979,893;23956,14;27999,602;22882,48;0,8646382689476013
2012-09-14;4_34;26081,533;23508,203;28507,855;26758,58;0,9746979475021362
2012-09-21;4_34;24554,213;22069,914;26770,506;26901,85;0,912733256816864
2012-09-28;4_34;23196,105;20596,701;25696,893;22449,87;0,9667598605155945
2012-10-05;4_34;23563,717;21222,398;26465,21;26463,41;0,8904263377189636
2012-10-12;4_34;23301,23;20998,316;26048,34;27117,4;0,859272301197052
2012-10-19;4_34;23335,602;20998,021;26336,39;23084,78;0,9891347289085388
2012-10-26;4_34;24179,33;21079,102;26444,533;29227,24;0,827287495136261
2012-09-07;4_35;4004,863;3639,734;4414,505;3641,07;0,9000862240791321
2012-09-14;4_35;4338,0864;3704,2214;4883,0728;3455,87;0,7447195053100586
2012-09-21;4_35;3877,8694;3173,7527;4463,171;3523,4;0,8993955850601196
2012-09-28;4_35;3718,2542;3068,4465;4454,828;2649,93;0,5968481302261353
2012-10-05;4_35;3807,768;3165,5527;4599,765;4568,69;0,8334485292434692
2012-10-12;4_35;4084,64;3409,4983;4946,9326;3883,22;0,9481306672096252
2012-10-19;4_35;3868,7878;3075,9604;4474,998;2657,77;0,5443481206893921
2012-10-26;4_35;3869,357;3084,59;4590,264;3804,5;0,9829525947570801
2012-09-07;4_36;1234,77;914,1759;1462,7213;875,69;0,5899461507797241
2012-09-14;4_36;1422,7762;1066,1981;1805,228;3487,48;0,4079669117927551
2012-09-21;4_36;1401,1971;936,77924;1803,1229;2236,85;0,6264153122901917
2012-09-28;4_36;1454,8715;1009,203;1879,599;1941,98;0,749169111251831
2012-10-05;4_36;1608,0339;1085,7677;2041,0306;3070,75;0,5236616134643555
2012-10-12;4_36;1817,2297;1407,9255;2246,768;4892,56;0,37142717838287354
2012-10-19;4_36;2071,4775;1597,7758;2535,4453;2201,75;0,9408323168754578
2012-10-26;4_36;2659,6436;2168,4292;3362,771;3298,92;0,8062164783477783
2012-09-07;4_37;2868,304;2442,386;3302,7046;1114,06;-0,5746402740478516
2012-09-14;4_37;3022,2588;2573,8083;3617,2275;1072,18;-0,8187978267669678
2012-09-21;4_37;3245,0269;2779,7336;3748,4062;3144,22;0,9679389595985413
2012-09-28;4_37;2922,1216;2289,9575;3513,9277;3284,94;0,8895509839057922
2012-10-05;4_37;3170,759;2427,521;3718,6787;3480,42;0,911027729511261
2012-10-12;4_37;3256,5015;2618,928;3825,1187;3904,64;0,8340081572532654
2012-10-19;4_37;3305,3965;2613,938;4056,3037;3770,6;0,8766234517097473
2012-10-26;4_37;3201,042;2446,7974;3846,514;3220,47;0,9939673542976379
2012-09-07;4_38;77415,62;73281,48;81757,02;70558,37;0,902814507484436
2012-09-14;4_38;75727,67;70053,4;81106,21;80098,77;0,9454286098480225
2012-09-21;4_38;75297,03;66130,14;80579,9;73898,95;0,9810812473297119
2012-09-28;4_38;70649,67;62508,586;78556,66;71725,36;0,9850026965141296
2012-10-05;4_38;78308,914;73040,46;86041,17;86611,0;0,9041451215744019
2012-10-12;4_38;79277,12;71966,09;88319,61;72207,86;0,9020984768867493
2012-10-19;4_38;75169,875;67029,53;83043,04;67825,56;0,8917176127433777
2012-10-26;4_38;73401,07;64948,293;83653,81;78355,42;0,9367707967758179
2012-09-07;4_39;0,0;0,0;116,794846;0,0;
2012-09-14;4_39;0,0;0,0;84,92601;0,0;
2012-09-21;4_39;0,0;0,0;114,375916;0,0;
2012-09-28;4_39;8,37991;0,0;187,71225;0,0;-inf
2012-10-05;4_39;0,0;0,0;177,1656;0,0;
2012-10-12;4_39;0,0;0,0;186,1051;0,0;
2012-10-19;4_39;0,0;0,0;268,85184;0,0;
2012-10-26;4_39;75,81011;0,0;331,5627;0,0;-inf
2012-09-07;4_4;59588,645;56696,3;62803,312;61720,96;0,9654523134231567
2012-09-14;4_4;57584,547;53333,504;61967,105;59052,36;0,9751439094543457
2012-09-21;4_4;56613,72;51627,75;60994,4;57105,21;0,9913932085037231
2012-09-28;4_4;54224,02;49820,92;59000,047;54969,27;0,9864424467086792
2012-10-05;4_4;58050,004;52521,918;63214,414;62267,45;0,9322688579559326
2012-10-12;4_4;52898,754;50032,164;60219,46;56556,77;0,9353213310241699
2012-10-19;4_4;54558,52;52239,71;60808,824;58016,81;0,9403916001319885
2012-10-26;4_4;53442,18;50130,504;58646,957;57973,13;0,9218440055847168
2012-09-07;4_40;82970,33;77571,46;87663,11;85703,12;0,9681133031845093
2012-09-14;4_40;80871,7;75722,016;85833,27;83030,87;0,9739956259727478
2012-09-21;4_40;78730,78;73631,6;84443,05;80696,21;0,9756441116333008
2012-09-28;4_40;78847,664;70774,65;84120,94;76724,11;0,9723222255706787
2012-10-05;4_40;83291,33;76720,62;89520,95;87756,28;0,9491209983825684
2012-10-12;4_40;81163,8;73531,69;87412,484;79997,68;0,9854230880737305
2012-10-19;4_40;80169,52;72863,77;87268,77;79449,38;0,9909358620643616
2012-10-26;4_40;77924,75;71018,53;85829,32;82878,16;0,9402326941490173
2012-09-07;4_41;3160,3105;2044,1796;3895,3655;3091,76;0,9778279662132263
2012-09-14;4_41;2328,3687;1392,1415;3868,313;3395,12;0,6857986450195312
2012-09-21;4_41;1802,6168;800,67365;3021,8013;2855,64;0,6312479376792908
2012-09-28;4_41;2106,413;753,8326;2788,7527;2028,83;0,9617596864700317
2012-10-05;4_41;1365,1869;881,65857;2199,2178;2345,67;0,5820029973983765
2012-10-12;4_41;1787,4666;1261,1132;2373,0535;1917,68;0,9320984482765198
2012-10-19;4_41;1941,1282;1278,745;2631,0198;1760,16;0,8971865177154541
2012-10-26;4_41;1753,1996;1216,065;2576,8064;1709,26;0,9742932319641113
2012-09-07;4_42;11024,759;9835,324;12256,223;8951,35;0,7683690786361694
2012-09-14;4_42;11465,249;10001,266;12277,821;8670,25;0,6776334047317505
2012-09-21;4_42;10696,582;9375,043;11911,99;9690,59;0,8961887359619141
2012-09-28;4_42;10214,077;8890,451;12147,778;7875,86;0,7031159400939941
2012-10-05;4_42;10844,803;9325,087;12565,461;10856,83;0,9988921880722046
2012-10-12;4_42;11468,839;9968,8545;13016,41;10055,47;0,8594427704811096
2012-10-19;4_42;10829,486;9299,82;12383,152;10675,14;0,9855414628982544
2012-10-26;4_42;10474,642;8476,779;12469,397;10437,18;0,9964107275009155
2012-09-07;4_44;5383,7563;4637,232;6146,047;5438,37;0,9899576902389526
2012-09-14;4_44;5520,4785;4495,777;6412,044;6155,58;0,8968250751495361
2012-09-21;4_44;5790,285;4973,6367;6807,237;7982,36;0,7253851294517517
2012-09-28;4_44;6004,0264;4932,641;7053,1924;5997,69;0,9989435076713562
2012-10-05;4_44;5833,878;4765,7715;6807,526;6119,89;0,9532651305198669
2012-10-12;4_44;5745,27;4223,557;6912,782;5621,28;0,977942705154419
2012-10-19;4_44;5609,8906;4199,661;6879,9497;6997,43;0,8017072677612305
2012-10-26;4_44;5999,1626;4528,0356;7617,299;7605,63;0,7887791991233826
2012-09-07;4_45;1,2679422;0,0;4,574166;10,47;0,12110245227813721
2012-09-14;4_45;1,2535801;0,0;3,1419072;0,0;-inf
2012-09-21;4_45;1,6211925;0,0;3,8370578;10,47;0,15484166145324707
2012-09-28;4_45;1,0159744;0,0;3,7189293;0,0;-inf
2012-10-05;4_45;3,8662603;0,0;7,804724;0,0;-inf
2012-10-12;4_45;4,96981;0,0;12,222424;0,0;-inf
2012-10-19;4_45;2,9191883;0,0;6,911852;0,0;-inf
2012-10-26;4_45;0,0;0,0;4,4955807;10,47;0,0
2012-09-07;4_46;38261,73;35430,566;40477,69;35781,85;0,9306945204734802
2012-09-14;4_46;37711,297;34751,05;39622,426;35137,58;0,9267531037330627
2012-09-21;4_46;37431,67;35017,39;40231,08;34808,92;0,9246529340744019
2012-09-28;4_46;35423,14;31949,852;39334,098;34595,73;0,9760834574699402
2012-10-05;4_46;38573,977;33391,258;41904,664;36627,39;0,9468543529510498
2012-10-12;4_46;37557,88;33288,85;41327,1;33625,64;0,8830583095550537
2012-10-19;4_46;36664,97;31930,775;40350,477;33173,83;0,8947622179985046
2012-10-26;4_46;34598,504;31442,254;38875,594;33199,8;0,9578701257705688
2012-09-07;4_47;56,50772;0,0;168,99876;0,0;-inf
2012-09-14;4_47;0,0;0,0;179,74785;0,0;
2012-09-21;4_47;0,0;0,0;107,38239;0,0;
2012-09-28;4_47;26,597412;0,0;169,40758;0,0;-inf
2012-10-05;4_47;55,514095;0,0;203,57922;0,0;-inf
2012-10-12;4_47;44,512257;0,0;247,11876;0,0;-inf
2012-10-19;4_47;34,60982;0,0;241,14262;0,0;-inf
2012-10-26;4_47;103,45107;0,0;235,52463;0,0;-inf
2012-09-07;4_48;3594,7253;3155,908;4068,3994;6013,0;0,5978255867958069
2012-09-14;4_48;3072,844;2459,659;3708,4512;2788,0;0,8978321552276611
2012-09-21;4_48;2670,0293;2079,8606;3273,0256;3834,0;0,6964082717895508
2012-09-28;4_48;2647,0974;1939,0751;3450,6926;5231,0;0,5060404539108276
2012-10-05;4_48;3161,307;2599,3438;4000,6838;2086,0;0,4845125079154968
2012-10-12;4_48;2966,6973;2196,7007;3585,9458;4715,0;0,6292040944099426
2012-10-19;4_48;2697,0913;1830,0957;3385,1665;1862,0;0,5515084266662598
2012-10-26;4_48;2420,6997;1662,9421;3058,2185;3740,0;0,6472458839416504
2012-09-07;4_49;6049,2812;5667,6035;6941,555;5153,78;0,8262437582015991
2012-09-14;4_49;7339,37;6527,9062;8291,71;8189,24;0,8962211608886719
2012-09-21;4_49;7282,7515;6169,832;8612,972;6071,23;0,8004487752914429
2012-09-28;4_49;6887,817;5825,3677;7949,418;6631,64;0,9613705277442932
2012-10-05;4_49;6252,418;5112,1245;7505,37;6728,77;0,9292066693305969
2012-10-12;4_49;6120,216;4934,3306;7138,2334;4745,11;0,7102056741714478
2012-10-19;4_49;6588,8926;5009,9277;7278,0444;8005,57;0,8230385780334473
2012-10-26;4_49;6213,9595;4922,146;7024,375;6369,4;0,9755957722663879
2012-09-07;4_5;36340,47;33581,37;38994,484;35199,92;0,967598021030426
2012-09-14;4_5;36738,176;33476,91;40577,277;36270,1;0,9870947599411011
2012-09-21;4_5;38293,145;34843,79;42236,14;40347,24;0,9490895867347717
2012-09-28;4_5;39223,71;35089,414;42327,652;49255,4;0,7963332533836365
2012-10-05;4_5;42614,27;37489,34;46490,85;44162,22;0,9649485349655151
2012-10-12;4_5;43132,13;38534,9;49168,574;39036,4;0,8950791954994202
2012-10-19;4_5;43563,895;37139,168;50226,977;41777,74;0,9572462439537048
2012-10-26;4_5;37549,65;34575,844;47718,418;46483,6;0,8078042268753052
2012-09-07;4_51;0,111554645;0,0;0,35461804;0,0;-inf
2012-09-14;4_51;0,03579652;0,0;0,29087746;0,0;-inf
2012-09-21;4_51;0,0;0,0;0,19185962;0,0;
2012-09-28;4_51;0,0;0,0;0,0639251;0,0;
2012-10-05;4_51;0,0;0,0;0,06566688;0,0;
2012-10-12;4_51;0,0;0,0;0,030901186;0,0;
2012-10-19;4_51;0,0;0,0;0,0;0,0;
2012-10-26;4_51;0,0;0,0;0,0;0,0;
2012-09-07;4_52;2948,0547;2416,8884;3548,6943;3193,02;0,9232810139656067
2012-09-14;4_52;3138,3232;2521,5432;3847,7393;3316,54;0,9462642669677734
2012-09-21;4_52;3994,714;2683,3608;4792,609;4129,6;0,9673367738723755
2012-09-28;4_52;4650,1816;3377,722;5706,115;3057,49;0,4790852665901184
2012-10-05;4_52;4083,661;2697,7937;5174,423;2768,51;0,5249607563018799
2012-10-12;4_52;3604,88;2606,2798;4361,4067;3566,14;0,9891366958618164
2012-10-19;4_52;3505,491;2523,9368;4762,537;2722,22;0,7122675180435181
2012-10-26;4_52;3548,011;2711,2295;4344,3765;3970,26;0,8936470150947571
2012-09-07;4_54;20,846174;0,0;47,1892;64,48;0,32329678535461426
2012-09-14;4_54;11,767603;0,0;39,26604;30,92;0,38058221340179443
2012-09-21;4_54;30,760426;3,466119;46,384403;43,92;0,7003740072250366
2012-09-28;4_54;30,993528;0,0;47,26657;28,8;0,923835813999176
2012-10-05;4_54;19,702007;0,0;37,89619;28,92;0,6812589168548584
2012-10-12;4_54;25,145123;3,5917716;46,89202;29,8;0,8437960743904114
2012-10-19;4_54;26,71747;2,7985406;39,44457;23,92;0,8830488920211792
2012-10-26;4_54;25,794659;0,03542333;44,4854;20,52;0,7429503798484802
2012-09-07;4_55;14872,528;13674,519;16287,227;14278,04;0,9583634734153748
2012-09-14;4_55;14517,756;13224,726;16016,601;12637,86;0,8512489199638367
2012-09-21;4_55;14730,821;13253,338;16831,15;12156,82;0,7882668972015381
2012-09-28;4_55;14513,491;12770,641;16202,11;13992,2;0,9627441763877869
2012-10-05;4_55;14433,706;12681,473;16221,19;14281,31;0,9893289804458618
2012-10-12;4_55;14584,231;12264,82;16699,78;13596,5;0,9273539781570435
2012-10-19;4_55;16138,254;13614,051;17985,555;12968,58;0,7555882334709167
2012-10-26;4_55;15380,884;13251,546;18190,145;15844,67;0,9707292318344116
2012-09-07;4_56;1357,6199;1124,7471;1632,379;999,52;0,6417281627655029
2012-09-14;4_56;1469,5869;1222,7483;1738,6458;951,65;0,4557485580444336
2012-09-21;4_56;1838,4999;1312,4495;2206,613;1185,17;0,4487459063529968
2012-09-28;4_56;1943,3528;1477,9834;2323,6548;872,82;-0,22652173042297363
2012-10-05;4_56;1891,7004;1408,8646;2308,669;1064,48;0,22288775444030762
2012-10-12;4_56;1422,5999;978,64526;1888,2206;1251,45;0,8632386922836304
2012-10-19;4_56;1147,0416;778,2607;1600,3337;1136,43;0,9906623363494873
2012-10-26;4_56;835,95337;535,9155;1170,6405;567,52;0,5270063877105713
2012-09-07;4_58;3640,7742;2670,9966;4510,0625;1565,0;-0,32637321949005127
2012-09-14;4_58;3663,1982;3108,8643;4608,647;4390,0;0,8344415426254272
2012-09-21;4_58;4043,3315;2754,86;5397,2314;3375,0;0,8019758462905884
2012-09-28;4_58;3922,2769;2698,6956;5417,661;4200,0;0,9338754415512085
2012-10-05;4_58;4330,541;3096,437;5476,638;4120,0;0,9488978385925293
2012-10-12;4_58;3385,279;2577,824;4665,473;2510,0;0,6512832641601562
2012-10-19;4_58;3173,4253;2419,3022;4011,6858;1820,0;0,2563597559928894
2012-10-26;4_58;3495,538;2485,4883;4737,716;5915,0;0,5909616351127625
2012-09-07;4_59;465,05988;378,316;539,2848;327,07;0,5781029462814331
2012-09-14;4_59;433,41467;354,36115;527,7589;420,56;0,969434380531311
2012-09-21;4_59;441,55017;350,3662;590,17413;278,11;0,4123181700706482
2012-09-28;4_59;452,0504;347,62103;585,1239;270,42;0,3283396363258362
2012-10-05;4_59;473,7714;335,433;595,44586;464,04;0,9790289998054504
2012-10-12;4_59;456,80804;314,07883;582,9243;420,09;0,9125947952270508
2012-10-19;4_59;504,7566;352,45966;606,21686;365,71;0,6197899580001831
2012-10-26;4_59;529,65027;350,82227;736,54517;399,8;0,6752119064331055
2012-09-07;4_6;5341,735;4963,5845;5805,489;5586,5;0,9561862945556641
2012-09-14;4_6;5843,6064;5181,4956;6284,82;5055,06;0,8440085053443909
2012-09-21;4_6;5923,2007;4956,8887;6575,943;8246,7;0,7182509899139404
2012-09-28;4_6;5246,2417;4596,7354;6188,308;5245,97;0,999948263168335
2012-10-05;4_6;5829,235;4957,352;6542,5703;7030,7;0,8291115760803223
2012-10-12;4_6;6186,051;5225,4087;7050,937;6078,84;0,9823632836341858
2012-10-19;4_6;6799,0195;5659,6074;7787,756;7694,9;0,8835747838020325
2012-10-26;4_6;7206,062;5603,206;8878,43;6946,58;0,9626460671424866
