,Date,key_Store_Dept,Predictions,p_20,p_80,Weekly_Sales,metric_Acc
23540,2012-10-05,4_82,31632.52,28926.78,37735.883,34172.19,0.9256801605224609
23541,2012-10-12,4_82,31881.34,28058.328,36643.48,31375.57,0.9838801622390747
23542,2012-10-19,4_82,31802.12,28075.834,37983.863,30356.83,0.9523900151252747
23543,2012-10-26,4_82,29802.78,25810.572,35219.03,31562.47,0.9442473649978638
23544,2012-09-07,4_83,9479.002,8561.436,10408.802,10766.99,0.8803762197494507
23545,2012-09-14,4_83,9417.575,8394.12,10783.894,11040.4,0.8530102968215942
23546,2012-09-21,4_83,9314.258,7726.544,10465.874,9432.74,0.9874392151832581
23547,2012-09-28,4_83,8558.378,7439.0503,9545.675,9860.15,0.8679764270782471
23548,2012-10-05,4_83,8715.246,7366.3105,10042.231,10420.47,0.8363583087921143
23549,2012-10-12,4_83,8908.574,7691.3594,10752.246,10120.77,0.8802269697189331
23550,2012-10-19,4_83,9297.326,7954.5386,10921.39,10139.15,0.9169728755950928
23551,2012-10-26,4_83,8360.031,6956.71,10279.616,8801.25,0.9498686194419861
23552,2012-09-07,4_85,2698.1326,2192.1355,3115.1387,2057.19,0.688437819480896
23553,2012-09-14,4_85,2812.0378,2335.426,3244.7644,1794.67,0.4331170916557312
23554,2012-09-21,4_85,2826.441,2335.6875,3224.349,2075.33,0.6380764245986938
23555,2012-09-28,4_85,2584.0667,2155.4888,3006.4478,2255.36,0.8542554378509521
23556,2012-10-05,4_85,2595.5054,2001.7164,3117.2766,1681.25,0.45620501041412354
23557,2012-10-12,4_85,2371.13,1884.412,2830.0732,1913.57,0.7608867287635803
23558,2012-10-19,4_85,2309.3542,1758.7147,2862.237,2240.94,0.969470739364624
23559,2012-10-26,4_85,2389.5237,1952.8303,3000.0051,1762.15,0.643972635269165
23560,2012-09-07,4_87,17258.193,15694.509,19161.006,19197.25,0.8989930152893066
23561,2012-09-14,4_87,15932.817,13922.165,17787.404,15174.29,0.9500123262405396
23562,2012-09-21,4_87,16719.69,14377.938,19124.832,16645.1,0.9955188035964966
23563,2012-09-28,4_87,16181.147,13293.549,18262.229,19397.44,0.8341898918151855
23564,2012-10-05,4_87,17342.766,13853.049,20642.871,18551.29,0.9348549842834473
23565,2012-10-12,4_87,16837.385,13846.222,19478.916,16813.3,0.9985675811767578
23566,2012-10-19,4_87,15194.379,13078.281,18378.988,14646.38,0.9625846743583679
23567,2012-10-26,4_87,14306.396,12080.683,17283.275,16521.28,0.8659375905990601
23568,2012-09-07,4_9,48140.04,44966.97,52203.953,49658.75,0.9694170355796814
23569,2012-09-14,4_9,43344.516,38481.18,47949.805,38934.84,0.8867421746253967
23570,2012-09-21,4_9,38257.15,34114.344,43753.883,41853.65,0.9140695929527283
23571,2012-09-28,4_9,36550.33,32374.787,40852.254,39254.74,0.9311061501502991
23572,2012-10-05,4_9,36291.53,32284.992,40218.273,40168.61,0.9034799337387085
23573,2012-10-12,4_9,36278.945,31478.45,41241.715,28946.44,0.746687114238739
23574,2012-10-19,4_9,38275.746,32849.5,42495.62,30920.08,0.7621071338653564
23575,2012-10-26,4_9,37219.656,32008.777,41972.19,37348.62,0.9965469837188721
23576,2012-09-07,4_90,94181.75,88890.44,100589.6,97357.57,0.9673798084259033
23577,2012-09-14,4_90,94099.83,85354.48,103371.28,96233.7,0.9778261184692383
23578,2012-09-21,4_90,89672.09,80551.586,98070.34,95530.98,0.9386703372001648
23579,2012-09-28,4_90,87018.68,77028.14,96291.25,89488.72,0.9723983407020569
23580,2012-10-05,4_90,94659.3,83303.04,103854.04,99321.85,0.9530560970306396
23581,2012-10-12,4_90,92808.12,79807.195,105384.95,100417.17,0.9242255687713623
23582,2012-10-19,4_90,91239.86,76604.69,104320.11,98779.24,0.9236744046211243
23583,2012-10-26,4_90,87472.2,73469.34,99339.58,94014.08,0.9304159879684448
23584,2012-09-07,4_91,71152.9,66565.3,74998.95,74247.81,0.958316445350647
23585,2012-09-14,4_91,71639.62,65032.938,78781.22,69022.15,0.9620778560638428
23586,2012-09-21,4_91,66184.55,59952.582,73727.98,68454.83,0.9668353199958801
23587,2012-09-28,4_91,63284.824,55104.797,70447.35,62039.28,0.9799233078956604
23588,2012-10-05,4_91,67778.055,61480.34,74655.85,68866.03,0.9842015504837036
23589,2012-10-12,4_91,67501.77,57150.008,79046.94,68866.44,0.9801838994026184
23590,2012-10-19,4_91,63599.55,54453.29,76302.48,67800.65,0.9380375146865845
23591,2012-10-26,4_91,57466.85,49216.406,69091.85,64274.43,0.8940857648849487
23592,2012-09-07,4_92,166793.19,156424.33,177029.27,177978.84,0.9371517896652222
23593,2012-09-14,4_92,164209.14,149575.66,180444.42,180938.16,0.907542884349823
23594,2012-09-21,4_92,156502.11,144122.78,169946.42,176024.88,0.889090895652771
23595,2012-09-28,4_92,144805.62,129620.445,161079.47,163451.36,0.8859248757362366
23596,2012-10-05,4_92,156819.52,142106.92,173966.28,186274.98,0.8418710231781006
23597,2012-10-12,4_92,154980.58,133766.73,169638.8,179526.95,0.863271951675415
23598,2012-10-19,4_92,149974.55,130204.66,169407.31,177406.75,0.8453711271286011
23599,2012-10-26,4_92,145314.62,127137.87,165683.7,164891.81,0.881272554397583
23600,2012-09-07,4_93,75611.65,69997.76,81139.6,83789.8,0.9023968577384949
23601,2012-09-14,4_93,76565.88,69893.9,82586.49,80307.26,0.9534117579460144
23602,2012-09-21,4_93,72899.64,63999.43,82073.67,79632.17,0.915454626083374
23603,2012-09-28,4_93,68969.91,61687.24,78658.44,70345.51,0.9804450869560242
23604,2012-10-05,4_93,73055.21,64393.25,80675.52,78810.06,0.9269782304763794
23605,2012-10-12,4_93,70147.52,62036.14,79322.375,80777.37,0.8684056997299194
23606,2012-10-19,4_93,70032.53,57639.04,81865.16,76919.09,0.9104700684547424
23607,2012-10-26,4_93,65258.234,53763.066,75833.66,72324.59,0.9022966027259827
23608,2012-09-07,4_94,71806.71,66000.85,77852.51,73110.93,0.9821611046791077
23609,2012-09-14,4_94,70247.38,65711.5,76128.664,75002.99,0.9365944266319275
23610,2012-09-21,4_94,67691.79,62204.55,73718.15,75031.71,0.9021757245063782
23611,2012-09-28,4_94,63881.97,57403.01,70631.84,71792.99,0.8898078799247742
23612,2012-10-05,4_94,67314.95,59440.793,75734.28,75185.26,0.8953211903572083
23613,2012-10-12,4_94,66517.33,56552.883,73115.6,75652.14,0.8792524337768555
23614,2012-10-19,4_94,66378.92,57146.695,75612.62,76081.44,0.8724719882011414
23615,2012-10-26,4_94,66656.48,57125.152,74975.04,76523.09,0.8710635304450989
23616,2012-09-07,4_95,166414.27,155450.7,175953.45,169708.19,0.9805907011032104
23617,2012-09-14,4_95,157274.8,146190.48,168485.83,158167.73,0.9943544864654541
23618,2012-09-21,4_95,151359.66,142418.23,162734.06,155205.17,0.9752230048179626
23619,2012-09-28,4_95,143680.47,131020.086,154485.52,150886.81,0.9522400498390198
23620,2012-10-05,4_95,153057.44,137077.52,170756.36,157750.69,0.9702489376068115
23621,2012-10-12,4_95,143044.11,128510.3,157877.25,152136.08,0.9402379393577576
23622,2012-10-19,4_95,141830.69,127344.06,158721.86,154909.22,0.9155729413032532
23623,2012-10-26,4_95,133393.0,120383.266,152496.86,145803.47,0.9148821830749512
23624,2012-09-07,4_96,46715.43,43483.016,50310.035,46310.5,0.9912561774253845
23625,2012-09-14,4_96,45411.977,42683.242,49356.6,42778.8,0.9384467005729675
23626,2012-09-21,4_96,42668.43,39091.3,46822.73,45642.26,0.9348447918891907
23627,2012-09-28,4_96,42678.26,37966.992,46957.14,45858.73,0.9306463599205017
23628,2012-10-05,4_96,44240.445,39903.547,51357.34,43597.68,0.9852569103240967
23629,2012-10-12,4_96,44104.055,38404.766,50075.906,39431.53,0.8815028667449951
23630,2012-10-19,4_96,43136.58,37499.46,50116.387,45330.86,0.9515941143035889
23631,2012-10-26,4_96,45356.016,38486.3,51170.746,48394.57,0.9372128844261169
23632,2012-09-07,4_97,42992.04,39810.438,47290.37,45333.61,0.9483480453491211
23633,2012-09-14,4_97,41672.047,36602.547,46783.582,43422.01,0.9596986770629883
23634,2012-09-21,4_97,41742.586,37520.953,46761.727,42901.1,0.9729956388473511
23635,2012-09-28,4_97,39627.477,34560.79,44278.035,39346.63,0.9928622245788574
23636,2012-10-05,4_97,44246.87,37840.723,49829.82,43605.25,0.9852856993675232
23637,2012-10-12,4_97,42625.26,36156.598,49038.332,43334.17,0.9836408495903015
23638,2012-10-19,4_97,40140.51,30553.059,46089.535,42478.7,0.9449562430381775
23639,2012-10-26,4_97,38601.8,29922.545,45291.277,40973.69,0.9421118497848511
23640,2012-09-07,4_98,14951.091,13564.807,15767.749,13664.27,0.9058258533477783
23641,2012-09-14,4_98,14954.754,13055.778,16546.938,15409.36,0.9704980254173279
23642,2012-09-21,4_98,14603.959,12553.837,16687.482,16227.23,0.8999661803245544
23643,2012-09-28,4_98,14292.315,12590.236,16049.891,16293.63,0.8771719932556152
23644,2012-10-05,4_98,13991.363,12088.066,16161.293,16475.72,0.8492109775543213
23645,2012-10-12,4_98,15533.696,12566.988,18002.244,17300.73,0.8978636264801025
23646,2012-10-19,4_98,15716.17,13060.92,18284.957,17641.28,0.8908747434616089
23647,2012-10-26,4_98,16058.793,12839.711,18488.168,19176.14,0.8374361395835876
23648,2012-09-07,4_99,53.352448,0.0,173.64427,0.07,-760.1777954101562
23649,2012-09-14,4_99,0.0,0.0,55.25331,0.04,0.0
23650,2012-09-21,4_99,0.0,0.0,57.870308,0.0,
23651,2012-09-28,4_99,0.0,0.0,15.193772,0.0,
23652,2012-10-05,4_99,0.0,0.0,13.50064,490.0,0.0
23653,2012-10-12,4_99,0.0,0.0,19.06252,260.0,0.0
23654,2012-10-19,4_99,0.0,0.0,13.626085,0.0,
23655,2012-10-26,4_99,0.0,0.0,6.4583154,0.0,
23656,2012-09-07,5_1,9827.207,9030.297,10835.774,9584.31,0.9746567606925964
23657,2012-09-14,5_1,10022.804,8427.494,11201.146,10021.23,0.9998430013656616
23658,2012-09-21,5_1,9853.91,8404.175,11107.995,10956.4,0.899374783039093
23659,2012-09-28,5_1,9391.889,8289.573,10896.28,10267.48,0.9147218465805054
23660,2012-10-05,5_1,9751.407,8220.492,11344.596,11328.69,0.8607709407806396
23661,2012-10-12,5_1,9859.918,7883.007,11852.725,11631.4,0.8476982712745667
23662,2012-10-19,5_1,10669.799,8203.011,12562.254,11093.36,0.9618184566497803
23663,2012-10-26,5_1,11065.329,8314.664,12868.907,12774.47,0.8662065267562866
23664,2012-09-07,5_10,11159.2,9924.034,12163.921,12717.77,0.8774494528770447
23665,2012-09-14,5_10,10837.531,9645.656,12101.61,9502.74,0.8595361709594727
23666,2012-09-21,5_10,10669.731,9157.394,12169.323,8621.25,0.7623915672302246
23667,2012-09-28,5_10,10136.596,8540.151,11567.199,10107.97,0.9971680045127869
23668,2012-10-05,5_10,11100.164,9406.996,12508.898,8640.72,0.7153657674789429
23669,2012-10-12,5_10,10287.295,8278.718,11931.882,10345.5,0.9943738579750061
23670,2012-10-19,5_10,10561.725,8745.17,12117.038,9308.13,0.8653225898742676
23671,2012-10-26,5_10,10856.469,9078.805,12648.481,8693.19,0.751152515411377
23672,2012-09-07,5_11,6494.91,6039.2104,7235.752,7669.31,0.8468701839447021
23673,2012-09-14,5_11,6235.4077,5609.505,7030.5186,5438.52,0.853473424911499
23674,2012-09-21,5_11,6168.3774,5446.235,6994.82,6439.74,0.9578612446784973
23675,2012-09-28,5_11,6308.5093,5314.269,6856.4434,6069.23,0.9605749845504761
23676,2012-10-05,5_11,7018.964,5994.698,7488.577,5491.86,0.7219331860542297
23677,2012-10-12,5_11,7092.8125,5707.733,7616.4873,7170.27,0.9891974329948425
23678,2012-10-19,5_11,7123.83,5824.663,7715.46,6009.48,0.8145679831504822
23679,2012-10-26,5_11,7150.7363,5591.72,8204.883,6741.12,0.9392361640930176
23680,2012-09-07,5_12,2711.6238,2396.5354,3119.7559,2557.03,0.9395416975021362
23681,2012-09-14,5_12,2609.976,2190.681,3022.9517,2553.79,0.9779989719390869
23682,2012-09-21,5_12,2481.1023,2146.6829,2976.9219,2868.99,0.8647999167442322
23683,2012-09-28,5_12,2613.6013,1959.8069,3174.9639,2975.94,0.8782439827919006
23684,2012-10-05,5_12,2676.8984,2138.5173,3374.5774,2126.94,0.7414320707321167
23685,2012-10-12,5_12,2808.459,2196.8115,3482.4219,2377.21,0.8185902833938599
23686,2012-10-19,5_12,2541.402,2031.6215,3305.995,2396.43,0.9395049214363098
23687,2012-10-26,5_12,2796.911,2068.971,3377.3499,3260.71,0.8577613234519958
23688,2012-09-07,5_13,11958.66,10740.623,13052.514,12573.02,0.9511367082595825
23689,2012-09-14,5_13,10368.78,9811.386,12582.392,10496.12,0.9878678917884827
23690,2012-09-21,5_13,11254.106,9298.187,12871.515,12004.23,0.937511682510376
23691,2012-09-28,5_13,10967.764,9389.543,13039.572,11141.43,0.9844126105308533
23692,2012-10-05,5_13,10785.65,9306.904,13323.436,11768.2,0.9165080785751343
23693,2012-10-12,5_13,10587.34,8617.188,12585.559,11319.05,0.9353559017181396
23694,2012-10-19,5_13,10512.535,8602.683,12643.129,10642.62,0.9877769947052002
23695,2012-10-26,5_13,9951.901,7959.1016,12718.041,11306.03,0.8802294731140137
23696,2012-09-07,5_14,3125.3682,2642.5083,3644.4387,2942.45,0.9378347396850586
23697,2012-09-14,5_14,3176.84,2566.274,3489.0957,2414.63,0.6843366622924805
23698,2012-09-21,5_14,3084.08,2493.7383,3648.8848,3713.02,0.830612301826477
23699,2012-09-28,5_14,3311.1978,2524.8552,3847.4521,2916.66,0.8647295832633972
23700,2012-10-05,5_14,3283.288,2433.3274,3864.5469,2963.73,0.8921770453453064
23701,2012-10-12,5_14,3555.6606,2542.5642,4453.554,2930.39,0.7866253852844238
23702,2012-10-19,5_14,3464.959,2492.0088,4355.534,3258.89,0.9367671012878418
23703,2012-10-26,5_14,3620.4758,2678.0269,4317.079,3111.77,0.8365220427513123
23704,2012-09-07,5_16,6672.8286,6106.418,7142.9443,7167.85,0.9309386610984802
23705,2012-09-14,5_16,6059.351,5550.348,6938.6187,5308.28,0.8585094809532166
23706,2012-09-21,5_16,5664.332,4735.9116,6727.163,4286.44,0.6785463094711304
23707,2012-09-28,5_16,5389.2188,4578.973,6175.2324,4426.62,0.7825431823730469
23708,2012-10-05,5_16,5784.237,4747.4624,6846.362,4185.3,0.6179635524749756
23709,2012-10-12,5_16,5599.0894,4787.541,6812.6855,4498.61,0.7553734183311462
23710,2012-10-19,5_16,4886.228,4077.2908,6084.782,4371.38,0.8822229504585266
23711,2012-10-26,5_16,4749.467,3772.0261,5930.1587,4832.89,0.9827384352684021
23712,2012-09-07,5_17,2255.723,1887.5166,2723.6902,2846.14,0.7925551533699036
23713,2012-09-14,5_17,2286.4722,1917.4076,2664.84,2244.72,0.9813998341560364
23714,2012-09-21,5_17,2117.2703,1731.1729,2549.12,2509.94,0.8435541391372681
23715,2012-09-28,5_17,2154.617,1725.5559,2560.6523,2174.39,0.9909064173698425
23716,2012-10-05,5_17,2474.8267,1994.3724,2848.8354,2694.53,0.9184631705284119
23717,2012-10-12,5_17,2289.6372,1729.9229,2742.9375,2682.22,0.8536351323127747
23718,2012-10-19,5_17,2130.0437,1454.5938,2554.2876,3078.6,0.6918871402740479
23719,2012-10-26,5_17,2426.0579,1817.4546,2934.5452,2207.36,0.9009233713150024
23720,2012-09-07,5_18,3.0562606,0.0,6.0783553,39.85,0.0766940712928772
23721,2012-09-14,5_18,1.899396,0.0,7.262932,248.47,0.007644355297088623
23722,2012-09-21,5_18,4.8920774,0.0,10.722469,584.25,0.008373260498046875
23723,2012-09-28,5_18,2.561101,0.0,8.09031,1510.1,0.0016959905624389648
23724,2012-10-05,5_18,5.1081634,0.0,14.456378,1491.65,0.003424525260925293
23725,2012-10-12,5_18,4.563196,0.0,10.6519375,1829.5,0.0024942755699157715
23726,2012-10-19,5_18,5.52907,0.0,8.208491,2018.64,0.0027390122413635254
23727,2012-10-26,5_18,2.6204386,0.0,8.103402,3362.24,0.0007793307304382324
23728,2012-09-07,5_19,137.82143,0.0,345.11383,0.0,-inf
23729,2012-09-14,5_19,100.99361,0.0,370.80576,0.0,-inf
23730,2012-09-21,5_19,76.83881,0.0,384.14035,0.0,-inf
23731,2012-09-28,5_19,197.44803,0.0,502.8244,0.0,-inf
23732,2012-10-05,5_19,224.31683,0.0,521.36566,0.0,-inf
23733,2012-10-12,5_19,257.12433,0.0,524.65533,32.88,-5.820082664489746
23734,2012-10-19,5_19,381.52298,43.34326,718.0779,16.44,-21.206993103027344
23735,2012-10-26,5_19,531.4501,101.08763,869.53143,32.88,-14.163322448730469
23736,2012-09-07,5_2,13253.432,11884.552,15120.412,13696.73,0.9676346778869629
23737,2012-09-14,5_2,12749.59,11382.765,14521.426,11075.94,0.8488932251930237
23738,2012-09-21,5_2,12708.026,10781.282,14280.864,12396.17,0.9748424887657166
23739,2012-09-28,5_2,13650.964,10893.309,14574.503,12027.59,0.8650291562080383
23740,2012-10-05,5_2,12845.735,10838.624,15182.806,13455.98,0.9546487927436829
23741,2012-10-12,5_2,12274.619,10270.146,14353.55,11901.2,0.9686233997344971
23742,2012-10-19,5_2,12436.0625,9969.915,14592.457,11869.45,0.9522629976272583
23743,2012-10-26,5_2,12106.629,9575.104,13843.046,11523.89,0.9494320750236511
23744,2012-09-07,5_20,1139.5168,998.33203,1315.5559,1748.24,0.6518080234527588
23745,2012-09-14,5_20,1119.055,900.9862,1346.7025,745.47,0.4988596439361572
23746,2012-09-21,5_20,1167.2614,894.8954,1363.5094,860.72,0.6438546776771545
23747,2012-09-28,5_20,1168.2705,863.81287,1293.6609,1480.36,0.7891800403594971
23748,2012-10-05,5_20,1191.2094,872.5904,1383.1033,1206.05,0.9876947999000549
23749,2012-10-12,5_20,1032.8945,732.9945,1301.6293,831.24,0.757405161857605
23750,2012-10-19,5_20,1050.5636,795.57367,1414.8649,919.3,0.8572134971618652
23751,2012-10-26,5_20,1122.103,801.0085,1391.7794,789.34,0.5784288644790649
23752,2012-09-07,5_21,1204.7932,992.9212,1421.6777,1299.09,0.9274132251739502
23753,2012-09-14,5_21,1213.3665,959.8627,1458.2631,1368.5,0.8866397142410278
23754,2012-09-21,5_21,1101.4905,839.1016,1319.0356,1147.92,0.9595533013343811
23755,2012-09-28,5_21,1089.1863,829.8523,1299.1809,1136.21,0.9586135745048523
23756,2012-10-05,5_21,1014.49774,870.33887,1361.5566,1250.2,0.8114683628082275
23757,2012-10-12,5_21,1087.7954,791.78613,1498.2498,1055.15,0.9690608978271484
23758,2012-10-19,5_21,1077.9878,690.8825,1476.6967,927.93,0.8382875919342041
23759,2012-10-26,5_21,1272.975,874.1372,1695.2839,1398.88,0.9099958539009094
23760,2012-09-07,5_22,2449.293,1996.5664,2799.5767,2589.58,0.9458262920379639
23761,2012-09-14,5_22,2349.2937,1833.6827,2932.6594,1679.4,0.6011112928390503
23762,2012-09-21,5_22,2096.5364,1605.8204,2567.3943,1762.63,0.8105635643005371
23763,2012-09-28,5_22,2028.3239,1582.065,2427.4243,2464.29,0.8230865001678467
23764,2012-10-05,5_22,1886.3182,1300.3593,2394.2927,2865.23,0.6583479642868042
23765,2012-10-12,5_22,2058.1138,1339.6412,2419.015,2739.7,0.7512186765670776
23766,2012-10-19,5_22,1967.2125,1474.1606,2583.4365,2908.78,0.6763015985488892
23767,2012-10-26,5_22,2159.833,1521.9738,2750.7747,2591.63,0.8333879113197327
23768,2012-09-07,5_23,5954.868,5351.103,6671.998,6460.23,0.9217734336853027
23769,2012-09-14,5_23,5521.915,4590.851,6366.319,4443.56,0.757321834564209
23770,2012-09-21,5_23,5622.842,4718.81,6579.308,5221.19,0.9230727553367615
23771,2012-09-28,5_23,5579.801,4709.55,6526.809,4170.62,0.6621172428131104
23772,2012-10-05,5_23,6216.5464,4993.4604,7278.526,5291.71,0.8252291679382324
23773,2012-10-12,5_23,5753.869,4856.4287,7000.2266,6443.71,0.8929435014724731
23774,2012-10-19,5_23,5721.449,4905.627,7367.259,4912.79,0.8353971838951111
23775,2012-10-26,5_23,6355.89,5141.249,7641.44,6042.15,0.9480747580528259
23776,2012-09-07,5_24,1944.5917,1636.6583,2357.0518,1324.11,0.5313971638679504
23777,2012-09-14,5_24,1453.9023,1101.5253,2108.5938,1013.67,0.5657044649124146
23778,2012-09-21,5_24,1380.2219,840.0212,2028.4646,1283.99,0.9250524044036865
23779,2012-09-28,5_24,1424.6328,832.29755,1984.528,932.61,0.472423791885376
23780,2012-10-05,5_24,1265.9219,769.2544,1899.082,1638.03,0.772831916809082
23781,2012-10-12,5_24,1574.6067,657.0684,1825.0602,1966.19,0.8008415699005127
23782,2012-10-19,5_24,1305.7363,870.80194,1963.9469,1188.42,0.9012838006019592
23783,2012-10-26,5_24,1471.287,885.17865,2108.9226,1493.12,0.9853776097297668
23784,2012-09-07,5_25,2741.5657,2391.1194,3165.9993,3644.26,0.7522969245910645
23785,2012-09-14,5_25,2662.1743,2169.5325,3064.6362,2273.22,0.8288971781730652
23786,2012-09-21,5_25,2589.8997,2146.4507,2971.615,2639.12,0.9813496470451355
23787,2012-09-28,5_25,2442.1113,1926.6335,2764.3083,2762.08,0.8841565847396851
23788,2012-10-05,5_25,2599.9607,2043.3297,3212.58,2768.02,0.9392853379249573
23789,2012-10-12,5_25,2421.158,2002.2057,3137.6135,2768.12,0.8746578693389893
23790,2012-10-19,5_25,2577.7607,1996.1821,3247.894,2518.65,0.9765307307243347
23791,2012-10-26,5_25,2500.329,2066.9075,3153.2402,2483.26,0.9931263327598572
23792,2012-09-07,5_26,1350.2937,1105.2236,1613.6306,1421.23,0.9500880837440491
23793,2012-09-14,5_26,1307.6042,920.2319,1606.5416,1398.23,0.9351853728294373
23794,2012-09-21,5_26,1319.187,998.23364,1685.1381,1584.04,0.8327990174293518
23795,2012-09-28,5_26,1338.8168,1048.5312,1664.22,1027.88,0.6974970102310181
23796,2012-10-05,5_26,1655.1509,1239.1238,2067.736,2206.9,0.7499890923500061
23797,2012-10-12,5_26,1636.6306,909.9261,2214.5493,2413.01,0.6782526969909668
23798,2012-10-19,5_26,1554.4617,1077.6569,2395.2834,1874.24,0.8293824195861816
23799,2012-10-26,5_26,1399.0603,847.5141,2480.1672,1397.08,0.9985824823379517
23800,2012-09-07,5_27,305.93866,227.13982,412.79178,344.72,0.8874990344047546
23801,2012-09-14,5_27,245.57668,144.61229,375.16846,281.9,0.8711482286453247
23802,2012-09-21,5_27,275.73523,153.32507,388.14832,244.99,0.8745041489601135
23803,2012-09-28,5_27,292.68512,172.35376,390.5231,354.02,0.8267474174499512
23804,2012-10-05,5_27,303.18552,200.11368,414.80948,561.88,0.5395911931991577
23805,2012-10-12,5_27,296.21948,164.37111,417.98074,570.13,0.5195648074150085
23806,2012-10-19,5_27,333.70505,191.32756,483.99866,504.06,0.6620343923568726
23807,2012-10-26,5_27,321.12735,129.4618,518.1266,445.62,0.7206304669380188
23808,2012-09-07,5_28,116.57662,75.46271,148.76479,142.8,0.8163628578186035
23809,2012-09-14,5_28,117.55196,69.343185,174.92416,112.69,0.9568554162979126
23810,2012-09-21,5_28,134.18535,76.26444,191.91122,156.05,0.859886884689331
23811,2012-09-28,5_28,137.19969,71.65534,185.49649,174.97,0.7841326594352722
23812,2012-10-05,5_28,127.97883,64.68663,212.16138,115.09,0.8880108594894409
23813,2012-10-12,5_28,146.37573,54.345215,223.93024,232.78,0.628815770149231
23814,2012-10-19,5_28,143.37988,52.797935,257.35153,202.59,0.707734227180481
23815,2012-10-26,5_28,169.34787,73.25083,281.0576,245.31,0.6903423070907593
23816,2012-09-07,5_29,880.355,771.4089,1184.0999,993.15,0.8864269852638245
23817,2012-09-14,5_29,1034.3263,721.81226,1328.1008,947.76,0.9086621999740601
23818,2012-09-21,5_29,994.8895,720.33826,1261.4874,900.7,0.895426332950592
23819,2012-09-28,5_29,728.77454,530.70874,1114.8462,915.53,0.7960138320922852
23820,2012-10-05,5_29,934.8324,662.20233,1188.945,883.95,0.942437469959259
23821,2012-10-12,5_29,981.2793,652.48505,1408.2935,1044.77,0.9392299652099609
23822,2012-10-19,5_29,1005.6133,619.0088,1350.4977,988.28,0.9824612140655518
23823,2012-10-26,5_29,1170.086,833.17993,1499.6498,1029.9,0.8638838529586792
23824,2012-09-07,5_3,8657.769,6284.719,11888.701,5697.78,0.48050135374069214
23825,2012-09-14,5_3,6953.1455,4110.5903,10146.696,3573.3,0.054138898849487305
23826,2012-09-21,5_3,5749.7886,3250.1091,7687.6084,3976.11,0.5539161562919617
23827,2012-09-28,5_3,5014.8125,3127.2273,7154.255,3661.62,0.6304389238357544
23828,2012-10-05,5_3,4848.2915,2768.093,6529.328,3419.08,0.5819895267486572
23829,2012-10-12,5_3,4786.872,2727.925,6146.2554,3083.02,0.4473431706428528
23830,2012-10-19,5_3,4681.745,2866.2593,6730.613,3312.98,0.5868477821350098
23831,2012-10-26,5_3,4430.747,2708.2683,6061.248,3459.89,0.7193964719772339
23832,2012-09-07,5_30,800.86755,648.4831,1001.0648,696.92,0.8508471846580505
23833,2012-09-14,5_30,733.721,544.86566,959.9091,441.52,0.33819299936294556
23834,2012-09-21,5_30,818.97314,643.48315,1088.6172,1003.34,0.8162468671798706
23835,2012-09-28,5_30,840.8833,582.65784,1054.1039,930.72,0.9034761786460876
23836,2012-10-05,5_30,897.61096,612.8824,1129.5939,877.38,0.9769416451454163
23837,2012-10-12,5_30,796.57556,528.4214,1039.9122,701.54,0.8645328879356384
23838,2012-10-19,5_30,726.44257,563.07684,1060.8737,739.98,0.9817057251930237
23839,2012-10-26,5_30,785.8108,516.0383,1084.4879,696.16,0.8712209463119507
23840,2012-09-07,5_31,1098.9619,701.7698,1487.0919,603.78,0.17986375093460083
23841,2012-09-14,5_31,912.7442,442.76974,1316.0682,783.76,0.8354289531707764
23842,2012-09-21,5_31,731.0926,423.91006,1090.6378,705.79,0.9641499519348145
23843,2012-09-28,5_31,701.1351,365.03134,916.36566,662.8,0.9421619176864624
23844,2012-10-05,5_31,655.90704,368.64294,996.76776,1145.8,0.5724445581436157
23845,2012-10-12,5_31,649.42346,317.10745,973.2512,479.27,0.644973635673523
23846,2012-10-19,5_31,552.36536,270.74405,882.1715,497.72,0.8902086615562439
23847,2012-10-26,5_31,619.78595,369.1298,948.74475,652.22,0.9502713680267334
23848,2012-09-07,5_32,2013.0543,1651.7921,2287.0415,1973.35,0.9798797369003296
23849,2012-09-14,5_32,2004.725,1681.3511,2330.8516,1925.21,0.958698034286499
23850,2012-09-21,5_32,2020.6077,1652.6989,2399.5793,2219.79,0.9102697372436523
23851,2012-09-28,5_32,2140.5183,1708.3187,2479.9038,2016.36,0.9384245276451111
23852,2012-10-05,5_32,2253.2693,1779.3428,2878.8909,3047.58,0.739363431930542
23853,2012-10-12,5_32,2503.2827,1850.6912,2939.2224,1617.05,0.45194482803344727
23854,2012-10-19,5_32,1868.2267,1416.7759,2668.0024,2621.79,0.7125767469406128
23855,2012-10-26,5_32,2125.1523,1574.0206,2720.2207,1853.03,0.8531473875045776
23856,2012-09-07,5_33,1898.8495,1455.363,2398.4033,1390.08,0.6339998245239258
23857,2012-09-14,5_33,1597.4586,1095.8721,2101.1338,1445.54,0.8949053287506104
23858,2012-09-21,5_33,1558.9886,985.8439,2107.7773,1044.55,0.5075021982192993
23859,2012-09-28,5_33,1634.9297,1193.8899,2091.8435,1212.3,0.6513819694519043
23860,2012-10-05,5_33,1533.038,1153.9148,2077.4263,1687.51,0.9084615707397461
23861,2012-10-12,5_33,1400.5792,883.7083,1836.1046,2229.8,0.6281187534332275
