,Date,key_Store_Dept,Predictions,p_20,p_80
21392,2012-11-02,42_91,40994.566,30502.676,54891.777
21393,2012-11-09,42_91,47672.37,30470.209,64234.64
21394,2012-11-16,42_91,46149.39,25521.111,68075.2
21395,2012-11-23,42_91,44113.914,25311.846,66360.05
21396,2012-11-30,42_91,51266.44,26154.775,69668.836
21397,2012-12-07,42_91,38977.11,26186.324,57278.785
21398,2012-12-14,42_91,39694.273,24783.531,52247.77
21399,2012-12-21,42_91,38727.746,25846.775,53405.508
21400,2012-11-02,42_92,91390.77,68413.625,109987.305
21401,2012-11-09,42_92,99835.5,71157.195,134264.38
21402,2012-11-16,42_92,97618.52,56255.996,138419.69
21403,2012-11-23,42_92,77966.88,40805.598,136297.34
21404,2012-11-30,42_92,89337.7,48299.145,132857.69
21405,2012-12-07,42_92,93861.21,59639.266,126428.48
21406,2012-12-14,42_92,93426.6,57517.95,134683.83
21407,2012-12-21,42_92,93916.22,60271.93,128818.08
21408,2012-11-02,42_93,33023.902,27189.244,41283.9
21409,2012-11-09,42_93,42566.24,24106.098,51298.652
21410,2012-11-16,42_93,33003.06,21249.635,51510.04
21411,2012-11-23,42_93,34321.586,18515.201,51483.527
21412,2012-11-30,42_93,31791.012,18493.797,47748.86
21413,2012-12-07,42_93,37467.168,17664.373,46032.33
21414,2012-12-14,42_93,30103.086,19596.512,43560.824
21415,2012-12-21,42_93,28860.438,21841.16,40835.688
21416,2012-11-02,42_94,42322.203,28230.318,58927.07
21417,2012-11-09,42_94,42576.06,24374.89,57947.27
21418,2012-11-16,42_94,41511.387,15176.748,61974.156
21419,2012-11-23,42_94,40601.516,10477.824,57784.832
21420,2012-11-30,42_94,30553.447,7258.1587,51577.26
21421,2012-12-07,42_94,28570.387,9424.109,50506.586
21422,2012-12-14,42_94,26917.617,13983.452,40263.594
21423,2012-12-21,42_94,26753.266,14480.067,38618.7
21424,2012-11-02,42_95,63608.406,48095.145,79624.234
21425,2012-11-09,42_95,65927.63,42183.12,93729.836
21426,2012-11-16,42_95,58121.945,33084.918,94399.664
21427,2012-11-23,42_95,63028.914,34930.445,93770.93
21428,2012-11-30,42_95,60193.54,34773.914,82235.32
21429,2012-12-07,42_95,66981.34,42022.67,84778.91
21430,2012-12-14,42_95,63920.375,39310.695,88789.85
21431,2012-12-21,42_95,62227.215,44177.676,77719.42
21432,2012-11-02,42_96,18280.578,14412.099,28365.799
21433,2012-11-09,42_96,16494.945,9736.424,30018.443
21434,2012-11-16,42_96,0.0,7519.6543,26726.967
21435,2012-11-23,42_96,12597.789,2919.2983,28146.207
21436,2012-11-30,42_96,13505.906,1333.9764,26607.523
21437,2012-12-07,42_96,12694.089,3385.1367,22969.096
21438,2012-12-14,42_96,13894.613,4777.9346,23034.734
21439,2012-12-21,42_96,13299.724,5509.272,23754.578
21440,2012-11-02,42_97,18076.797,10810.856,23273.193
21441,2012-11-09,42_97,16226.29,7947.1924,26288.41
21442,2012-11-16,42_97,16198.676,8362.052,26170.229
21443,2012-11-23,42_97,14446.737,3875.7708,23617.152
21444,2012-11-30,42_97,14957.36,6533.8677,20997.969
21445,2012-12-07,42_97,7567.254,7845.3745,22920.215
21446,2012-12-14,42_97,15263.945,8541.781,22391.764
21447,2012-12-21,42_97,16298.207,8715.033,21885.045
21448,2012-11-02,42_98,6908.3843,4159.4717,10141.576
21449,2012-11-09,42_98,6788.0244,1733.0367,10683.304
21450,2012-11-16,42_98,6746.658,1391.8187,11112.414
21451,2012-11-23,42_98,6280.04,707.8953,11195.136
21452,2012-11-30,42_98,5093.823,92.647224,9874.325
21453,2012-12-07,42_98,4772.005,1479.0865,9213.504
21454,2012-12-14,42_98,4613.2607,1370.412,8033.0103
21455,2012-12-21,42_98,4839.5835,920.35205,6663.5464
21456,2012-11-02,43_1,10862.629,5389.8203,15206.824
21457,2012-11-09,43_1,9565.926,2175.4827,18629.91
21458,2012-11-16,43_1,9188.381,1004.5108,16644.541
21459,2012-11-23,43_1,8662.12,0.0,16200.898
21460,2012-11-30,43_1,2914.3513,387.57104,12179.624
21461,2012-12-07,43_1,5827.2637,1330.0165,9796.275
21462,2012-12-14,43_1,4726.1343,0.0,8558.87
21463,2012-12-21,43_1,4844.228,1110.5148,7785.593
21464,2012-11-02,43_10,487.68472,228.31339,718.9277
21465,2012-11-09,43_10,424.66687,109.03344,734.4828
21466,2012-11-16,43_10,606.854,80.46278,744.8357
21467,2012-11-23,43_10,280.23413,0.0,634.627
21468,2012-11-30,43_10,250.90672,13.447514,541.0293
21469,2012-12-07,43_10,340.226,8.274532,582.06836
21470,2012-12-14,43_10,288.8408,5.1418223,550.287
21471,2012-12-21,43_10,211.69804,0.0,474.78238
21472,2012-11-02,43_11,421.63934,138.52324,676.4545
21473,2012-11-09,43_11,476.81882,130.55618,723.66284
21474,2012-11-16,43_11,464.64664,105.61671,753.67834
21475,2012-11-23,43_11,386.6253,109.59027,666.11505
21476,2012-11-30,43_11,395.32422,82.16943,510.24432
21477,2012-12-07,43_11,371.82117,58.63255,488.78857
21478,2012-12-14,43_11,276.7598,44.775665,582.85944
21479,2012-12-21,43_11,294.00052,65.09942,489.482
21480,2012-11-02,43_12,61.7206,22.444231,89.273674
21481,2012-11-09,43_12,60.881172,20.176155,106.22398
21482,2012-11-16,43_12,59.50568,13.06218,107.08132
21483,2012-11-23,43_12,51.434025,17.027216,91.3911
21484,2012-11-30,43_12,61.342857,10.21371,103.14309
21485,2012-12-07,43_12,53.22854,4.6702,101.47232
21486,2012-12-14,43_12,53.88353,3.133879,86.93461
21487,2012-12-21,43_12,38.160805,0.0,68.077324
21488,2012-11-02,43_13,18203.186,12950.1045,25122.346
21489,2012-11-09,43_13,19154.918,8162.973,30912.016
21490,2012-11-16,43_13,17243.21,6797.3726,27541.627
21491,2012-11-23,43_13,14846.308,3202.617,27303.955
21492,2012-11-30,43_13,14936.807,2535.7278,25321.137
21493,2012-12-07,43_13,13356.642,3722.848,23419.082
21494,2012-12-14,43_13,14883.273,4915.807,23071.037
21495,2012-12-21,43_13,12224.957,5079.6484,21374.994
21496,2012-11-02,43_14,1482.3186,443.34393,2319.188
21497,2012-11-09,43_14,1369.2212,441.0461,2602.2773
21498,2012-11-16,43_14,1493.2063,436.27817,2326.57
21499,2012-11-23,43_14,1173.6654,436.73004,1937.4095
21500,2012-11-30,43_14,1137.125,427.62152,1915.3234
21501,2012-12-07,43_14,1264.0244,521.6573,2141.8713
21502,2012-12-14,43_14,1271.9736,351.34628,2175.5906
21503,2012-12-21,43_14,1308.2054,494.92828,2062.9998
21504,2012-11-02,43_16,1255.0017,630.9429,2251.7964
21505,2012-11-09,43_16,1572.8375,844.56683,2220.8767
21506,2012-11-16,43_16,1689.0118,692.01404,2556.6375
21507,2012-11-23,43_16,1673.4418,695.4507,2393.3086
21508,2012-11-30,43_16,1406.8247,516.0441,2350.2258
21509,2012-12-07,43_16,1581.7976,715.1266,2450.075
21510,2012-12-14,43_16,1630.3213,768.4018,2205.093
21511,2012-12-21,43_16,1604.8789,692.71564,2279.3132
21512,2012-11-02,43_17,407.882,179.69328,699.3326
21513,2012-11-09,43_17,384.9747,136.23575,612.0803
21514,2012-11-16,43_17,388.71466,125.91238,631.7663
21515,2012-11-23,43_17,322.3526,27.714428,617.45996
21516,2012-11-30,43_17,323.08704,42.171993,556.5765
21517,2012-12-07,43_17,292.25928,20.657743,504.93256
21518,2012-12-14,43_17,286.16913,61.35187,503.91312
21519,2012-12-21,43_17,229.82277,30.804283,404.1937
21520,2012-11-02,43_18,1051.2268,103.08176,1159.7737
21521,2012-11-09,43_18,1013.1518,0.0,1288.9923
21522,2012-11-16,43_18,427.959,0.0,977.37555
21523,2012-11-23,43_18,0.0,0.0,446.77435
21524,2012-11-30,43_18,125.1469,0.0,389.09872
21525,2012-12-07,43_18,97.857796,0.0,353.79788
21526,2012-12-14,43_18,97.21083,0.0,324.2025
21527,2012-12-21,43_18,87.34818,0.0,270.22058
21528,2012-11-02,43_2,22259.412,14484.073,32872.39
21529,2012-11-09,43_2,23741.088,11737.132,32497.932
21530,2012-11-16,43_2,40299.164,11069.858,34548.39
21531,2012-11-23,43_2,27164.855,9437.517,35528.336
21532,2012-11-30,43_2,25682.0,10998.652,34346.566
21533,2012-12-07,43_2,21858.023,10772.39,29080.174
21534,2012-12-14,43_2,18500.287,11230.418,26311.773
21535,2012-12-21,43_2,18108.516,11003.365,25576.07
21536,2012-11-02,43_20,8.950307,4.066311,14.798591
21537,2012-11-09,43_20,10.2802305,1.0486945,18.329536
21538,2012-11-16,43_20,5.7852645,0.2182411,11.953434
21539,2012-11-23,43_20,6.7773676,0.0,13.153806
21540,2012-11-30,43_20,5.5898695,0.0,7.8994346
21541,2012-12-07,43_20,2.1975,0.0,6.977629
21542,2012-12-14,43_20,3.3727405,0.0,5.72805
21543,2012-12-21,43_20,2.7036157,0.0,6.5871425
21544,2012-11-02,43_21,1500.2767,577.36395,2249.1682
21545,2012-11-09,43_21,1474.1188,406.33286,2043.0002
21546,2012-11-16,43_21,1566.3706,416.54892,2537.2488
21547,2012-11-23,43_21,1349.841,302.24063,2206.697
21548,2012-11-30,43_21,1038.1232,134.74081,1871.2814
21549,2012-12-07,43_21,662.9724,110.202896,1746.0172
21550,2012-12-14,43_21,938.9768,76.5357,1596.825
21551,2012-12-21,43_21,851.4726,159.17477,1573.1042
21552,2012-11-02,43_22,4.3651543,0.8304978,8.193451
21553,2012-11-09,43_22,3.6288133,0.27662733,7.544156
21554,2012-11-16,43_22,2.5588202,0.0,5.7438283
21555,2012-11-23,43_22,3.0893989,0.0,5.4300175
21556,2012-11-30,43_22,2.8882513,0.0,5.9347663
21557,2012-12-07,43_22,2.7200935,0.0,5.198873
21558,2012-12-14,43_22,1.7012069,0.0,4.607053
21559,2012-12-21,43_22,1.8549228,0.0,3.8033364
21560,2012-11-02,43_23,376.57465,79.13833,687.1646
21561,2012-11-09,43_23,505.63995,110.237885,807.2556
21562,2012-11-16,43_23,723.79803,236.95216,1122.1149
21563,2012-11-23,43_23,844.503,248.60664,1374.3392
21564,2012-11-30,43_23,1065.5232,408.95206,1664.9778
21565,2012-12-07,43_23,1291.6586,490.38034,1920.244
21566,2012-12-14,43_23,1444.8505,664.53827,2213.9392
21567,2012-12-21,43_23,1755.0314,920.12335,2662.427
21568,2012-11-02,43_24,398.43817,166.76137,557.3387
21569,2012-11-09,43_24,546.99084,243.78714,853.6385
21570,2012-11-16,43_24,795.1923,407.55957,1178.8129
21571,2012-11-23,43_24,1025.293,605.30634,1442.8486
21572,2012-11-30,43_24,1177.788,769.4169,1640.9725
21573,2012-12-07,43_24,1441.2256,812.56036,1993.6925
21574,2012-12-14,43_24,1661.6293,928.9133,2335.1592
21575,2012-12-21,43_24,1896.4409,1056.5778,2535.0576
21576,2012-11-02,43_25,41.98615,15.291412,71.77092
21577,2012-11-09,43_25,33.280514,4.538327,60.014866
21578,2012-11-16,43_25,37.05836,5.0254316,61.566376
21579,2012-11-23,43_25,35.285187,0.0,64.50589
21580,2012-11-30,43_25,31.615982,0.0,53.775764
21581,2012-12-07,43_25,23.778044,0.43508524,50.032463
21582,2012-12-14,43_25,9.071726,0.0,40.905323
21583,2012-12-21,43_25,21.648273,0.0,46.28301
21584,2012-11-02,43_26,0.031768966,0.0,0.3966421
21585,2012-11-09,43_26,0.0,0.0,0.14304414
21586,2012-11-16,43_26,0.0,0.0,0.022251366
21587,2012-11-23,43_26,0.0,0.0,0.09682416
21588,2012-11-30,43_26,0.02445907,0.0,0.103578106
21589,2012-12-07,43_26,0.0031382376,0.0,0.1297112
21590,2012-12-14,43_26,0.0,0.0,0.062806696
21591,2012-12-21,43_26,0.0,0.0,0.0743231
21592,2012-11-02,43_27,363.40167,97.65848,616.91815
21593,2012-11-09,43_27,567.84595,187.11208,895.0402
21594,2012-11-16,43_27,926.9791,367.2673,1148.609
21595,2012-11-23,43_27,1050.3118,498.49875,1394.8335
21596,2012-11-30,43_27,1263.9546,495.228,1615.4874
21597,2012-12-07,43_27,1424.4038,739.48145,1898.1089
21598,2012-12-14,43_27,1658.8721,917.24835,2454.5142
21599,2012-12-21,43_27,1991.827,1026.1045,2685.1145
21600,2012-11-02,43_28,0.22305578,0.0,0.5026269
21601,2012-11-09,43_28,0.10734595,0.00033111573,0.52608633
21602,2012-11-16,43_28,0.09611718,0.0,0.3688069
21603,2012-11-23,43_28,0.09196353,0.0,0.30175194
21604,2012-11-30,43_28,0.04525139,0.0,0.3102336
21605,2012-12-07,43_28,0.036343392,0.0,0.2765081
21606,2012-12-14,43_28,0.027322099,0.0,0.2639525
21607,2012-12-21,43_28,0.0039769905,0.0,0.17927235
21608,2012-11-02,43_3,926.45197,287.41202,1506.76
21609,2012-11-09,43_3,739.0337,207.62689,1349.708
21610,2012-11-16,43_3,874.228,147.58646,1594.7468
21611,2012-11-23,43_3,829.8057,267.1263,1389.7617
21612,2012-11-30,43_3,895.6465,285.3359,1370.3417
21613,2012-12-07,43_3,789.493,285.84207,1253.7355
21614,2012-12-14,43_3,777.11,358.56207,1185.3127
21615,2012-12-21,43_3,698.4494,302.0952,1199.824
21616,2012-11-02,43_31,12.889518,1.8482372,20.2039
21617,2012-11-09,43_31,11.854423,2.1825917,18.917
21618,2012-11-16,43_31,12.646977,0.66113055,23.034286
21619,2012-11-23,43_31,9.841938,0.79252976,20.831957
21620,2012-11-30,43_31,8.548003,0.0,18.671837
21621,2012-12-07,43_31,10.98649,0.0,22.34034
21622,2012-12-14,43_31,11.834746,0.0,20.611454
21623,2012-12-21,43_31,12.957874,0.0,28.08055
21624,2012-11-02,43_32,0.42127988,0.0,1.5456281
21625,2012-11-09,43_32,0.20257787,0.0,0.91705936
21626,2012-11-16,43_32,0.04381937,0.0,0.53514034
21627,2012-11-23,43_32,0.0,0.0,0.41208678
21628,2012-11-30,43_32,0.016803646,0.0,0.37289602
21629,2012-12-07,43_32,0.0,0.0,0.26964924
21630,2012-12-14,43_32,0.0065651475,0.0,0.46832207
21631,2012-12-21,43_32,0.0,0.0,0.50753284
21632,2012-11-02,43_33,162.65002,0.0,648.0036
21633,2012-11-09,43_33,409.95203,39.402058,842.1817
21634,2012-11-16,43_33,643.82153,201.03757,1168.5057
21635,2012-11-23,43_33,750.2671,201.57913,1347.0216
21636,2012-11-30,43_33,956.7165,301.82864,1636.3241
21637,2012-12-07,43_33,1178.4634,491.78006,1874.8475
21638,2012-12-14,43_33,1412.817,726.3759,2226.8276
21639,2012-12-21,43_33,1585.0079,663.81287,2467.1558
21640,2012-11-02,43_38,68798.81,47677.082,87564.25
21641,2012-11-09,43_38,74543.914,45243.613,102392.4
21642,2012-11-16,43_38,67805.37,42903.887,97340.7
21643,2012-11-23,43_38,72610.836,40156.137,102273.75
21644,2012-11-30,43_38,64323.645,32972.707,89023.2
21645,2012-12-07,43_38,67329.26,33085.13,87997.05
21646,2012-12-14,43_38,59252.637,34493.55,86149.586
21647,2012-12-21,43_38,58602.387,36618.625,75557.22
21648,2012-11-02,43_4,18136.414,13740.318,25252.16
21649,2012-11-09,43_4,15497.11,8994.794,26958.307
21650,2012-11-16,43_4,16210.963,7211.789,24062.377
21651,2012-11-23,43_4,12924.343,5118.8774,24698.371
21652,2012-11-30,43_4,12920.751,3150.3828,21128.18
21653,2012-12-07,43_4,13725.825,4934.2607,24025.53
21654,2012-12-14,43_4,12288.285,4935.9697,18858.297
21655,2012-12-21,43_4,12954.841,7120.8613,20581.53
21656,2012-11-02,43_40,19069.596,10409.041,26637.744
21657,2012-11-09,43_40,17779.86,8947.299,27487.68
21658,2012-11-16,43_40,18816.455,8453.827,29053.621
21659,2012-11-23,43_40,17608.46,4485.2354,28659.016
21660,2012-11-30,43_40,16265.082,7036.066,25002.059
21661,2012-12-07,43_40,16972.994,7662.915,24858.512
21662,2012-12-14,43_40,16698.357,7742.3564,22323.812
21663,2012-12-21,43_40,18306.44,9428.201,25204.262
21664,2012-11-02,43_42,148.1963,49.297707,290.40265
21665,2012-11-09,43_42,193.28995,41.14243,294.13876
21666,2012-11-16,43_42,158.99922,30.122019,246.20496
21667,2012-11-23,43_42,130.72316,1.9444112,233.32365
21668,2012-11-30,43_42,121.861786,6.262682,240.13094
21669,2012-12-07,43_42,116.689476,10.9079685,205.56976
21670,2012-12-14,43_42,119.04868,7.434132,213.51338
21671,2012-12-21,43_42,118.01099,9.54022,223.96315
21672,2012-11-02,43_44,230.07347,14.856339,617.2912
21673,2012-11-09,43_44,455.6491,53.487965,913.00146
21674,2012-11-16,43_44,695.1618,185.99008,1271.63
21675,2012-11-23,43_44,938.7825,270.08163,1449.7443
21676,2012-11-30,43_44,1126.73,437.96414,1673.4026
21677,2012-12-07,43_44,1377.5806,669.77655,2140.5317
21678,2012-12-14,43_44,1909.0693,677.3209,2521.9563
21679,2012-12-21,43_44,2336.8313,849.7306,2795.307
21680,2012-11-02,43_46,6730.155,3762.5789,8849.871
21681,2012-11-09,43_46,7148.1963,2045.8196,10825.617
21682,2012-11-16,43_46,5847.584,2339.0186,10124.888
21683,2012-11-23,43_46,5256.8833,1478.3938,7898.329
21684,2012-11-30,43_46,5227.296,1216.7197,7667.407
21685,2012-12-07,43_46,5692.8594,1823.8167,8671.044
21686,2012-12-14,43_46,4883.2646,2027.7618,7943.708
21687,2012-12-21,43_46,5093.1436,2004.4503,7477.8745
21688,2012-11-02,43_49,2.4023473,0.0,5.703529
21689,2012-11-09,43_49,2.6504426,0.0,5.2427735
21690,2012-11-16,43_49,2.9919302,0.044307962,5.5124006
21691,2012-11-23,43_49,3.1716926,0.0,6.320117
21692,2012-11-30,43_49,2.533736,0.31825307,5.6185575
21693,2012-12-07,43_49,4.026118,0.0,7.1214886
21694,2012-12-14,43_49,3.565516,0.0,6.866062
21695,2012-12-21,43_49,3.4221299,0.0,6.1723623
21696,2012-11-02,43_5,853.6186,311.32782,1307.648
21697,2012-11-09,43_5,1123.5532,244.46274,1308.1083
21698,2012-11-16,43_5,953.95795,132.00554,1485.5496
21699,2012-11-23,43_5,721.2969,161.28929,1163.4272
21700,2012-11-30,43_5,742.7349,111.52167,1227.808
21701,2012-12-07,43_5,573.20087,0.0,1080.9136
21702,2012-12-14,43_5,672.5801,257.15237,1140.3713
21703,2012-12-21,43_5,567.49677,59.442196,891.20074
21704,2012-11-02,43_52,13.60444,5.347178,21.726017
21705,2012-11-09,43_52,12.676811,3.6566298,21.570028
21706,2012-11-16,43_52,7.1253753,3.5865314,22.599037
21707,2012-11-23,43_52,11.3319235,0.024712656,22.03314
21708,2012-11-30,43_52,11.17388,0.0,21.782684
21709,2012-12-07,43_52,9.055844,0.0,18.429325
21710,2012-12-14,43_52,9.439125,0.0,19.549564
21711,2012-12-21,43_52,7.8318725,0.0,13.779023
21712,2012-11-02,43_55,309.54047,51.067417,644.2115
21713,2012-11-09,43_55,553.51855,258.81305,863.55835
21714,2012-11-16,43_55,743.97815,360.26834,1165.1228
21715,2012-11-23,43_55,875.2463,510.0507,1361.2509
21716,2012-11-30,43_55,1147.5164,529.9776,1725.0422
21717,2012-12-07,43_55,1395.3219,719.0873,2100.2424
21718,2012-12-14,43_55,1624.1179,825.9419,2297.035
21719,2012-12-21,43_55,1816.0345,879.22144,2645.8982
21720,2012-11-02,43_56,66.750114,21.966732,111.529
21721,2012-11-09,43_56,97.38336,37.95072,164.1914
21722,2012-11-16,43_56,93.90916,38.74723,166.85548
21723,2012-11-23,43_56,85.73961,28.605642,148.68477
21724,2012-11-30,43_56,80.809746,16.492819,141.13416
21725,2012-12-07,43_56,111.6437,20.365353,200.11671
21726,2012-12-14,43_56,110.46523,27.521982,185.73274
21727,2012-12-21,43_56,73.25921,0.0,171.07974
21728,2012-11-02,43_59,280.35214,25.113598,611.2322
21729,2012-11-09,43_59,542.73364,190.68353,915.2158
21730,2012-11-16,43_59,725.9735,220.85666,1163.4128
21731,2012-11-23,43_59,854.55804,308.31165,1463.1682
21732,2012-11-30,43_59,1092.0933,419.96753,1674.8899
21733,2012-12-07,43_59,1315.2852,576.6528,1847.2664
21734,2012-12-14,43_59,1596.042,660.969,2258.4268
21735,2012-12-21,43_59,1771.9927,778.6591,2649.7144
21736,2012-11-02,43_6,11.010738,2.4567132,17.446445
21737,2012-11-09,43_6,10.8394165,2.1285164,19.99347
21738,2012-11-16,43_6,11.43352,0.4973611,22.788122
21739,2012-11-23,43_6,7.9204893,0.0,15.478071
21740,2012-11-30,43_6,5.241686,0.0,17.511322
21741,2012-12-07,43_6,7.210841,0.0,16.046854
21742,2012-12-14,43_6,8.736037,0.0,14.059326
21743,2012-12-21,43_6,10.6464815,0.0,15.356638
21744,2012-11-02,43_60,338.12054,165.42358,490.3837
21745,2012-11-09,43_60,307.6972,102.4143,449.0279
21746,2012-11-16,43_60,318.88025,72.910286,461.6419
21747,2012-11-23,43_60,317.93567,99.022,521.6565
21748,2012-11-30,43_60,253.78049,76.63685,414.43066
21749,2012-12-07,43_60,300.10925,55.89613,462.9638
21750,2012-12-14,43_60,252.28473,59.679306,434.77094
21751,2012-12-21,43_60,235.91109,0.0,421.7737
21752,2012-11-02,43_67,1407.192,601.2551,2377.2534
21753,2012-11-09,43_67,1528.5364,480.06253,2237.7686
21754,2012-11-16,43_67,1239.9424,329.8833,2198.3513
21755,2012-11-23,43_67,1162.1167,336.82407,1976.5969
21756,2012-11-30,43_67,1052.9895,339.7357,1822.3345
21757,2012-12-07,43_67,1100.9038,233.99034,1790.6196
21758,2012-12-14,43_67,808.16656,252.29189,1422.6833
21759,2012-12-21,43_67,958.9213,299.0562,1589.9185
21760,2012-11-02,43_7,254.62383,106.57742,379.27454
21761,2012-11-09,43_7,289.25604,102.89403,418.88818
21762,2012-11-16,43_7,279.40714,115.506386,463.95697
21763,2012-11-23,43_7,277.47397,134.62234,465.86682
21764,2012-11-30,43_7,289.8932,79.8311,463.76318
21765,2012-12-07,43_7,265.98468,117.837975,444.86774
21766,2012-12-14,43_7,236.08658,62.87569,432.89954
21767,2012-12-21,43_7,229.56845,93.871635,387.37814
21768,2012-11-02,43_71,1078.6534,448.77994,1756.1283
21769,2012-11-09,43_71,1614.1184,789.3728,2599.0376
21770,2012-11-16,43_71,2269.9043,1204.093,3590.344
21771,2012-11-23,43_71,2820.0623,1703.8502,4025.5889
21772,2012-11-30,43_71,3457.4087,2187.465,4777.008
21773,2012-12-07,43_71,4142.0,2473.5364,5836.1143
21774,2012-12-14,43_71,4783.6084,3302.4849,6631.526
21775,2012-12-21,43_71,5781.3545,3746.5295,8154.8696
21776,2012-11-02,43_72,176.22495,62.09922,318.85004
21777,2012-11-09,43_72,173.31506,62.181335,283.2703
21778,2012-11-16,43_72,173.06876,31.939335,272.1456
21779,2012-11-23,43_72,151.81873,16.315943,285.27118
21780,2012-11-30,43_72,135.09511,0.0,290.023
21781,2012-12-07,43_72,143.14125,0.5226286,267.10373
21782,2012-12-14,43_72,163.01819,18.58593,283.97067
21783,2012-12-21,43_72,130.36652,0.0,277.40735
21784,2012-11-02,43_74,668.67523,354.892,1140.0381
21785,2012-11-09,43_74,757.14124,322.5941,1160.1787
21786,2012-11-16,43_74,712.8041,207.55956,1111.4469
21787,2012-11-23,43_74,510.51385,95.56441,937.53516
21788,2012-11-30,43_74,534.7966,183.39705,817.09436
21789,2012-12-07,43_74,471.5079,157.7025,899.2961
21790,2012-12-14,43_74,552.27563,237.977,842.1975
21791,2012-12-21,43_74,546.65875,221.88905,912.06866
21792,2012-11-02,43_79,13282.566,8762.828,18062.867
21793,2012-11-09,43_79,10485.4795,4968.988,20680.904
21794,2012-11-16,43_79,11631.415,3529.2178,18418.611
21795,2012-11-23,43_79,10555.735,3793.3682,18423.865
21796,2012-11-30,43_79,8063.1626,1516.5319,14719.019
21797,2012-12-07,43_79,8896.778,1615.4375,13434.926
21798,2012-12-14,43_79,8155.8506,1787.5802,12841.798
21799,2012-12-21,43_79,8329.009,3096.9165,12099.202
21800,2012-11-02,43_8,13901.202,9912.245,20229.459
21801,2012-11-09,43_8,16355.855,8229.495,23956.31
21802,2012-11-16,43_8,15647.396,5655.9907,22721.346
21803,2012-11-23,43_8,15877.331,5065.13,23179.416
21804,2012-11-30,43_8,14406.49,3586.279,21154.299
21805,2012-12-07,43_8,10272.609,4328.965,18092.145
21806,2012-12-14,43_8,10565.94,3832.8093,14945.997
21807,2012-12-21,43_8,10332.128,4361.6157,16558.64
21808,2012-11-02,43_80,16183.066,9351.489,25342.15
21809,2012-11-09,43_80,16844.092,5865.811,26194.492
21810,2012-11-16,43_80,14019.312,5096.715,24322.113
21811,2012-11-23,43_80,17788.637,6936.6685,25618.17
21812,2012-11-30,43_80,14897.343,5614.194,23021.99
21813,2012-12-07,43_80,14536.19,5720.9004,20505.713
21814,2012-12-14,43_80,13112.5625,7224.2695,19589.553
21815,2012-12-21,43_80,13668.657,7974.717,18382.582
21816,2012-11-02,43_81,19871.324,13863.542,25841.623
21817,2012-11-09,43_81,18793.896,10405.844,27596.682
21818,2012-11-16,43_81,21243.824,9316.749,34642.926
21819,2012-11-23,43_81,18987.012,1968.4218,30652.94
21820,2012-11-30,43_81,14976.363,5516.7065,24564.305
21821,2012-12-07,43_81,14608.271,5783.1807,24997.873
21822,2012-12-14,43_81,16553.977,6148.717,23220.918
21823,2012-12-21,43_81,16271.223,9064.208,22300.297
21824,2012-11-02,43_82,8892.165,5988.627,13819.205
21825,2012-11-09,43_82,10679.562,4712.5864,15513.256
21826,2012-11-16,43_82,6786.686,1419.9152,12771.453
21827,2012-11-23,43_82,8473.22,2389.5498,11558.11
21828,2012-11-30,43_82,7820.419,2804.87,13068.442
21829,2012-12-07,43_82,7510.99,3143.744,12532.759
21830,2012-12-14,43_82,5341.3057,3233.1155,10386.574
21831,2012-12-21,43_82,6753.154,3296.9175,10326.674
21832,2012-11-02,43_83,4007.5796,2422.8909,5672.1035
21833,2012-11-09,43_83,4126.603,1553.3904,6726.64
21834,2012-11-16,43_83,5711.1377,1594.879,6708.9775
21835,2012-11-23,43_83,4321.966,1161.5574,6366.6826
21836,2012-11-30,43_83,3455.9285,1377.437,5619.7773
21837,2012-12-07,43_83,3472.718,957.25183,5927.6064
21838,2012-12-14,43_83,3679.3962,1443.5219,5455.886
21839,2012-12-21,43_83,3621.3938,1602.4058,5540.3584
21840,2012-11-02,43_85,0.21106318,0.0,0.5170757
21841,2012-11-09,43_85,0.12653218,0.0,0.37066793
21842,2012-11-16,43_85,0.0,0.0,0.21587293
21843,2012-11-23,43_85,0.0,0.0,0.16313455
21844,2012-11-30,43_85,0.0,0.0,0.08798716
21845,2012-12-07,43_85,0.0,0.0,0.092725664
21846,2012-12-14,43_85,0.0,0.0,0.109535515
21847,2012-12-21,43_85,0.0,0.0,0.08330212
21848,2012-11-02,43_87,170.38422,69.55481,313.9578
21849,2012-11-09,43_87,129.87276,3.1327233,263.33267
21850,2012-11-16,43_87,100.55152,0.0,234.7594
21851,2012-11-23,43_87,102.70734,0.0,203.18095
21852,2012-11-30,43_87,51.479843,0.0,154.47897
21853,2012-12-07,43_87,54.574833,0.0,155.68025
21854,2012-12-14,43_87,31.602795,0.0,133.85211
21855,2012-12-21,43_87,25.038677,0.0,129.47025
21856,2012-11-02,43_9,101.63863,35.231525,167.06471
21857,2012-11-09,43_9,117.32309,50.98179,180.01732
21858,2012-11-16,43_9,124.663605,47.6195,174.56573
21859,2012-11-23,43_9,105.37716,25.698101,167.62402
21860,2012-11-30,43_9,108.02709,8.598456,177.05637
21861,2012-12-07,43_9,106.222404,30.828743,153.07953
21862,2012-12-14,43_9,98.314384,14.339068,154.38518
21863,2012-12-21,43_9,96.34628,15.335041,161.11084
21864,2012-11-02,43_90,68647.97,49914.1,87782.42
