,Date,key_Store_Dept,pred,p_20,p_80
18603,2012-11-23,39_16,13660.419,8169.7876,19251.07
18604,2012-11-30,39_16,13505.634,7301.3477,20410.098
18605,2012-12-07,39_16,12982.361,8670.842,19132.426
18606,2012-12-14,39_16,12858.685,6015.756,18909.041
18607,2012-12-21,39_16,13213.621,7098.651,19049.627
18608,2012-11-02,39_17,13454.836,10009.404,16453.285
18609,2012-11-09,39_17,13501.981,8686.726,17570.338
18610,2012-11-16,39_17,14755.845,9436.363,17260.12
18611,2012-11-23,39_17,14140.193,8131.4453,18882.86
18612,2012-11-30,39_17,13171.299,7288.299,18528.488
18613,2012-12-07,39_17,10263.543,6419.082,17293.496
18614,2012-12-14,39_17,7802.4277,4259.954,16419.453
18615,2012-12-21,39_17,9231.585,5070.49,15377.729
18616,2012-11-02,39_18,21734.627,15660.352,30043.984
18617,2012-11-09,39_18,19332.47,8793.841,26344.918
18618,2012-11-16,39_18,16868.623,7572.565,25427.283
18619,2012-11-23,39_18,20072.234,8890.236,25471.473
18620,2012-11-30,39_18,16251.762,8096.3667,24052.678
18621,2012-12-07,39_18,11051.193,4320.5596,22717.541
18622,2012-12-14,39_18,15728.183,3486.188,18678.918
18623,2012-12-21,39_18,14549.454,4091.7703,20902.662
18624,2012-11-02,39_19,0.32237676,0.0,0.7343673
18625,2012-11-09,39_19,0.38182372,0.0,0.7551033
18626,2012-11-16,39_19,0.0069740545,0.0,0.59902924
18627,2012-11-23,39_19,0.18090114,0.0,0.59513426
18628,2012-11-30,39_19,0.11662265,0.0,0.69838727
18629,2012-12-07,39_19,0.12523317,0.0,0.6602195
18630,2012-12-14,39_19,0.15472525,0.0,0.7148726
18631,2012-12-21,39_19,0.0,0.0,0.4083794
18632,2012-11-02,39_2,74533.58,62513.605,86370.586
18633,2012-11-09,39_2,71946.05,55093.75,87713.87
18634,2012-11-16,39_2,74476.625,50681.242,89564.164
18635,2012-11-23,39_2,68535.06,50558.113,82437.93
18636,2012-11-30,39_2,64716.95,42805.82,83313.64
18637,2012-12-07,39_2,65974.305,45027.06,86482.82
18638,2012-12-14,39_2,67664.02,41065.465,87516.63
18639,2012-12-21,39_2,68724.05,37928.895,90098.266
18640,2012-11-02,39_20,8610.425,6554.485,11047.345
18641,2012-11-09,39_20,8444.923,4990.7124,11254.346
18642,2012-11-16,39_20,8824.49,4611.1978,11477.82
18643,2012-11-23,39_20,9814.846,5076.1685,11107.29
18644,2012-11-30,39_20,7535.5977,3759.5483,10978.797
18645,2012-12-07,39_20,7407.59,4085.7917,11100.399
18646,2012-12-14,39_20,6371.359,3539.1638,8884.431
18647,2012-12-21,39_20,7062.322,3281.7966,9999.476
18648,2012-11-02,39_21,7603.6255,5572.015,8850.19
18649,2012-11-09,39_21,7790.5093,5210.925,10116.199
18650,2012-11-16,39_21,8452.037,5069.8047,10212.969
18651,2012-11-23,39_21,6958.547,3627.2434,10153.416
18652,2012-11-30,39_21,6953.257,3414.7034,10892.561
18653,2012-12-07,39_21,5986.092,2241.489,9633.998
18654,2012-12-14,39_21,5813.4375,1068.0988,9818.67
18655,2012-12-21,39_21,5658.314,2110.822,8736.31
18656,2012-11-02,39_22,15175.183,12003.059,18112.396
18657,2012-11-09,39_22,14756.808,10334.06,18768.816
18658,2012-11-16,39_22,15059.124,9532.679,17569.186
18659,2012-11-23,39_22,14947.324,9426.626,17846.707
18660,2012-11-30,39_22,13088.545,7811.0757,20635.041
18661,2012-12-07,39_22,17263.521,9003.31,24586.158
18662,2012-12-14,39_22,15884.567,7378.3496,21323.498
18663,2012-12-21,39_22,13119.343,7122.169,18557.686
18664,2012-11-02,39_23,20085.686,15960.473,25750.582
18665,2012-11-09,39_23,19490.885,11612.77,26520.252
18666,2012-11-16,39_23,19612.777,11822.327,26392.746
18667,2012-11-23,39_23,19375.436,11656.443,24049.693
18668,2012-11-30,39_23,12913.358,8603.878,27837.31
18669,2012-12-07,39_23,16151.929,6008.728,21761.316
18670,2012-12-14,39_23,17297.05,7415.041,23085.742
18671,2012-12-21,39_23,15074.397,7921.7188,23873.191
18672,2012-11-02,39_24,10347.693,7229.4946,12987.128
18673,2012-11-09,39_24,9437.652,5671.578,12769.832
18674,2012-11-16,39_24,7009.98,3652.0222,12263.531
18675,2012-11-23,39_24,6856.0176,2229.4714,12410.183
18676,2012-11-30,39_24,6966.313,2250.2664,10889.234
18677,2012-12-07,39_24,4803.6514,870.2648,9417.602
18678,2012-12-14,39_24,5817.1,965.38904,8498.704
18679,2012-12-21,39_24,5274.2617,1107.9049,9096.866
18680,2012-11-02,39_25,8300.447,6003.808,10572.465
18681,2012-11-09,39_25,7976.8887,5552.3364,10623.076
18682,2012-11-16,39_25,6469.897,3080.3901,10332.207
18683,2012-11-23,39_25,7438.9214,3877.7783,10853.72
18684,2012-11-30,39_25,6298.868,2063.7378,10858.603
18685,2012-12-07,39_25,6220.8296,2581.369,9211.068
18686,2012-12-14,39_25,4890.6157,1948.3597,7243.1064
18687,2012-12-21,39_25,5204.2173,2196.445,7811.392
18688,2012-11-02,39_26,12766.981,8735.964,16082.619
18689,2012-11-09,39_26,12501.017,7822.0806,16903.117
18690,2012-11-16,39_26,9704.535,3916.365,14744.345
18691,2012-11-23,39_26,11498.724,5096.599,14317.144
18692,2012-11-30,39_26,11667.223,5472.25,15346.025
18693,2012-12-07,39_26,6831.9937,4592.8086,14832.332
18694,2012-12-14,39_26,10489.763,4510.7114,15053.42
18695,2012-12-21,39_26,10559.71,4717.813,16152.962
18696,2012-11-02,39_27,2078.7593,1263.5168,2884.5063
18697,2012-11-09,39_27,1809.0493,812.4486,2597.9272
18698,2012-11-16,39_27,1665.3901,660.9385,2767.3545
18699,2012-11-23,39_27,1234.1917,443.60373,2491.5588
18700,2012-11-30,39_27,1499.5138,279.66403,2390.2515
18701,2012-12-07,39_27,1046.2935,425.23154,2264.501
18702,2012-12-14,39_27,1593.5139,85.68935,2305.4614
18703,2012-12-21,39_27,1035.1271,0.0,2143.8384
18704,2012-11-02,39_28,1064.1013,453.15912,1699.3025
18705,2012-11-09,39_28,227.35196,127.66543,1515.2096
18706,2012-11-16,39_28,0.0,0.0,1264.6505
18707,2012-11-23,39_28,702.3597,0.0,1337.6134
18708,2012-11-30,39_28,609.0743,0.0,1176.1823
18709,2012-12-07,39_28,314.5613,0.0,731.97485
18710,2012-12-14,39_28,204.83736,0.0,581.87177
18711,2012-12-21,39_28,222.06194,0.0,586.63995
18712,2012-11-02,39_29,6509.976,4031.3157,7297.5903
18713,2012-11-09,39_29,5524.791,3760.829,7334.3926
18714,2012-11-16,39_29,4919.09,3249.0842,7746.062
18715,2012-11-23,39_29,1961.4135,2102.7273,6780.341
18716,2012-11-30,39_29,4977.295,2423.4124,7186.1694
18717,2012-12-07,39_29,4454.877,2102.9924,7046.307
18718,2012-12-14,39_29,4314.7954,1946.8353,6971.3853
18719,2012-12-21,39_29,5064.627,2453.0334,7453.1
18720,2012-11-02,39_3,14753.767,11943.954,17182.268
18721,2012-11-09,39_3,15047.389,11141.895,18929.13
18722,2012-11-16,39_3,14640.418,10938.959,19219.604
18723,2012-11-23,39_3,15231.067,11266.933,18808.322
18724,2012-11-30,39_3,15529.365,9482.82,21327.967
18725,2012-12-07,39_3,17221.244,9889.372,21312.42
18726,2012-12-14,39_3,17093.43,10381.2,22665.463
18727,2012-12-21,39_3,18351.102,10649.712,21610.25
18728,2012-11-02,39_30,3757.077,3124.8494,4986.771
18729,2012-11-09,39_30,4161.8105,2654.2405,5906.2363
18730,2012-11-16,39_30,4190.93,2278.18,5851.253
18731,2012-11-23,39_30,3453.9106,1711.513,5565.4287
18732,2012-11-30,39_30,3458.424,1037.5446,4812.7363
18733,2012-12-07,39_30,3643.8757,1412.5535,5226.285
18734,2012-12-14,39_30,2424.4973,616.705,4722.2314
18735,2012-12-21,39_30,2729.029,473.93668,4738.641
18736,2012-11-02,39_31,2510.6116,1663.4225,3267.8464
18737,2012-11-09,39_31,2686.5537,1677.0686,3466.779
18738,2012-11-16,39_31,2668.376,1536.5643,3801.5376
18739,2012-11-23,39_31,2325.664,930.0639,3918.7048
18740,2012-11-30,39_31,2083.2993,720.00836,3185.4958
18741,2012-12-07,39_31,1692.9181,517.2254,2665.8079
18742,2012-12-14,39_31,1970.644,797.7314,3022.432
18743,2012-12-21,39_31,1955.5032,490.9128,3215.8823
18744,2012-11-02,39_32,6028.7812,4454.5083,7535.533
18745,2012-11-09,39_32,5880.2188,3268.0334,7635.538
18746,2012-11-16,39_32,5744.248,3062.6943,7773.039
18747,2012-11-23,39_32,5537.7173,2621.3508,8110.2773
18748,2012-11-30,39_32,5087.291,2471.7869,7818.999
18749,2012-12-07,39_32,6078.3823,2559.0393,8749.044
18750,2012-12-14,39_32,5724.62,2533.3706,8944.288
18751,2012-12-21,39_32,4402.406,1189.5342,7777.19
18752,2012-11-02,39_33,8152.5605,5440.948,10585.625
18753,2012-11-09,39_33,9317.635,4668.8013,11565.461
18754,2012-11-16,39_33,8141.379,3846.4468,11760.697
18755,2012-11-23,39_33,7422.4644,3335.1482,11298.037
18756,2012-11-30,39_33,10627.497,2617.597,11888.98
18757,2012-12-07,39_33,6588.735,2044.1226,9860.912
18758,2012-12-14,39_33,8836.541,2141.9915,10375.0
18759,2012-12-21,39_33,7281.6973,1903.1744,9475.229
18760,2012-11-02,39_34,18591.918,14571.685,21728.166
18761,2012-11-09,39_34,19042.312,12685.409,23310.01
18762,2012-11-16,39_34,18226.654,10339.321,24048.455
18763,2012-11-23,39_34,18073.312,10519.72,22980.37
18764,2012-11-30,39_34,18092.357,9673.638,23624.0
18765,2012-12-07,39_34,16520.926,10377.333,23337.252
18766,2012-12-14,39_34,17808.176,10345.527,24186.914
18767,2012-12-21,39_34,15052.945,8283.579,24787.371
18768,2012-11-02,39_35,1518.799,1077.0239,2009.4355
18769,2012-11-09,39_35,1297.9263,581.5933,2023.825
18770,2012-11-16,39_35,1515.8694,503.96936,2420.7412
18771,2012-11-23,39_35,1549.6858,381.2884,1970.5227
18772,2012-11-30,39_35,1353.4175,394.9676,2063.2595
18773,2012-12-07,39_35,1352.9889,393.323,2252.4001
18774,2012-12-14,39_35,1168.1337,403.67368,2029.2737
18775,2012-12-21,39_35,1356.0508,276.72876,1830.0627
18776,2012-11-02,39_36,416.8025,195.25745,601.6488
18777,2012-11-09,39_36,342.138,49.884354,588.121
18778,2012-11-16,39_36,303.98608,97.07851,614.1801
18779,2012-11-23,39_36,279.9731,0.0,526.43414
18780,2012-11-30,39_36,193.19623,0.0,420.87778
18781,2012-12-07,39_36,209.35141,0.0,459.23807
18782,2012-12-14,39_36,184.21173,0.0,455.79672
18783,2012-12-21,39_36,199.79707,0.0,422.53378
18784,2012-11-02,39_38,47787.504,43152.914,55372.223
18785,2012-11-09,39_38,48640.715,39367.68,57000.035
18786,2012-11-16,39_38,45063.047,31546.043,56363.332
18787,2012-11-23,39_38,46449.71,34180.07,55073.555
18788,2012-11-30,39_38,42936.145,30242.135,61026.46
18789,2012-12-07,39_38,46037.906,29956.758,60133.797
18790,2012-12-14,39_38,48150.28,32518.607,62113.75
18791,2012-12-21,39_38,45267.434,25657.164,71444.08
18792,2012-11-02,39_4,47793.887,41087.543,56533.445
18793,2012-11-09,39_4,47798.68,35990.336,59747.945
18794,2012-11-16,39_4,47084.625,33859.938,63074.63
18795,2012-11-23,39_4,47659.164,33265.285,61328.54
18796,2012-11-30,39_4,47488.22,30844.684,60786.188
18797,2012-12-07,39_4,51105.72,28711.314,67708.23
18798,2012-12-14,39_4,50727.34,28215.588,66175.07
18799,2012-12-21,39_4,46002.68,23536.113,62561.906
18800,2012-11-02,39_40,73617.08,62215.793,85559.53
18801,2012-11-09,39_40,74645.06,58706.086,91499.99
18802,2012-11-16,39_40,75611.8,55377.688,89329.47
18803,2012-11-23,39_40,75689.95,50790.83,90886.25
18804,2012-11-30,39_40,74756.12,48627.71,94964.766
18805,2012-12-07,39_40,66659.984,46541.055,89174.44
18806,2012-12-14,39_40,70051.98,45521.082,89864.93
18807,2012-12-21,39_40,65817.09,38121.797,92050.81
18808,2012-11-02,39_41,3115.5762,2163.8472,4153.8643
18809,2012-11-09,39_41,3788.5107,1953.7905,4877.5586
18810,2012-11-16,39_41,4471.436,1884.6844,4943.0845
18811,2012-11-23,39_41,2187.269,939.9123,4175.6587
18812,2012-11-30,39_41,2828.201,1065.9865,4535.971
18813,2012-12-07,39_41,2213.8982,755.813,4271.612
18814,2012-12-14,39_41,2359.2861,750.5763,4120.9424
18815,2012-12-21,39_41,2299.1184,730.5714,4228.4575
18816,2012-11-02,39_42,4574.276,3284.5413,5760.2886
18817,2012-11-09,39_42,4005.7783,2373.955,6022.5264
18818,2012-11-16,39_42,3803.6533,2021.6744,6080.5835
18819,2012-11-23,39_42,4125.838,1902.279,5623.95
18820,2012-11-30,39_42,3872.429,1475.4691,5506.032
18821,2012-12-07,39_42,3322.095,1451.336,5348.137
18822,2012-12-14,39_42,2715.9746,756.8343,4877.941
18823,2012-12-21,39_42,4030.9958,1215.5966,6062.7734
18824,2012-11-02,39_44,6539.263,4117.0146,9160.574
18825,2012-11-09,39_44,5835.1807,3645.2625,8292.876
18826,2012-11-16,39_44,6551.5107,3264.7664,8973.195
18827,2012-11-23,39_44,6258.342,2549.707,7550.937
18828,2012-11-30,39_44,4950.963,2033.4736,7143.9414
18829,2012-12-07,39_44,4557.07,2039.7372,7761.3853
18830,2012-12-14,39_44,3977.5168,1673.1804,6715.422
18831,2012-12-21,39_44,5013.2334,1449.792,6656.6562
18832,2012-11-02,39_45,68.983734,0.0,351.61337
18833,2012-11-09,39_45,139.84346,0.0,559.63275
18834,2012-11-16,39_45,152.73566,0.0,575.1584
18835,2012-11-23,39_45,153.62933,0.0,585.0873
18836,2012-11-30,39_45,117.21494,0.0,499.09543
18837,2012-12-07,39_45,63.370777,0.0,651.4719
18838,2012-12-14,39_45,134.1413,0.0,699.1855
18839,2012-12-21,39_45,119.69201,0.0,813.2439
18840,2012-11-02,39_46,36529.46,28993.027,43378.297
18841,2012-11-09,39_46,34883.168,28629.922,44089.637
18842,2012-11-16,39_46,38777.72,25351.5,48570.902
18843,2012-11-23,39_46,35200.24,23712.932,46086.91
18844,2012-11-30,39_46,32201.635,21093.438,45802.203
18845,2012-12-07,39_46,27137.162,14792.188,45508.883
18846,2012-12-14,39_46,38695.133,15238.927,51656.96
18847,2012-12-21,39_46,32633.057,14623.348,46156.293
18848,2012-11-02,39_47,0.0,0.0,370.11267
18849,2012-11-09,39_47,138.05269,0.0,578.96967
18850,2012-11-16,39_47,3.4843192,0.0,489.9058
18851,2012-11-23,39_47,35.93265,0.0,430.3461
18852,2012-11-30,39_47,181.24728,0.0,506.50867
18853,2012-12-07,39_47,183.98407,0.0,677.249
18854,2012-12-14,39_47,99.7238,0.0,715.98193
18855,2012-12-21,39_47,97.364815,0.0,753.404
18856,2012-11-02,39_49,7939.683,6019.992,10184.225
18857,2012-11-09,39_49,8487.706,5238.8374,12372.164
18858,2012-11-16,39_49,8483.126,5118.593,12517.567
18859,2012-11-23,39_49,8343.231,3815.583,11905.07
18860,2012-11-30,39_49,6295.109,2562.8179,10955.769
18861,2012-12-07,39_49,6662.547,1871.881,10720.011
18862,2012-12-14,39_49,6354.706,2745.4253,10101.363
18863,2012-12-21,39_49,7025.0723,2301.4966,10894.468
18864,2012-11-02,39_5,25168.064,19718.543,30559.434
18865,2012-11-09,39_5,24210.023,17976.098,30705.637
18866,2012-11-16,39_5,24613.984,15458.289,32925.684
18867,2012-11-23,39_5,23824.357,15925.335,33977.62
18868,2012-11-30,39_5,19188.062,11467.194,28178.543
18869,2012-12-07,39_5,18840.975,9540.225,29053.451
18870,2012-12-14,39_5,18486.344,11852.317,28491.795
18871,2012-12-21,39_5,17953.145,9318.498,27425.516
18872,2012-11-02,39_51,94.27204,0.0,410.12036
18873,2012-11-09,39_51,104.02867,0.0,448.1995
18874,2012-11-16,39_51,201.2302,0.0,524.9647
18875,2012-11-23,39_51,168.06612,0.0,659.91486
18876,2012-11-30,39_51,140.04778,0.0,644.29047
18877,2012-12-07,39_51,183.77446,0.0,754.059
18878,2012-12-14,39_51,144.29205,0.0,783.4681
18879,2012-12-21,39_51,169.0904,0.0,676.807
18880,2012-11-02,39_52,2417.9255,1678.9966,3300.4744
18881,2012-11-09,39_52,2737.4888,1367.4657,3934.8284
18882,2012-11-16,39_52,2012.5962,903.8686,3360.5093
18883,2012-11-23,39_52,2050.2437,282.94095,3123.1775
18884,2012-11-30,39_52,2000.8495,455.54318,2999.2703
18885,2012-12-07,39_52,1968.8582,494.2877,2631.8271
18886,2012-12-14,39_52,2389.8162,0.0,2777.198
18887,2012-12-21,39_52,1375.6373,0.0,2478.4355
18888,2012-11-02,39_54,29.109785,13.554291,50.04564
18889,2012-11-09,39_54,22.74678,0.0,54.367985
18890,2012-11-16,39_54,12.447975,0.0,36.349873
18891,2012-11-23,39_54,5.9382277,0.0,32.116318
18892,2012-11-30,39_54,7.1856465,0.0,21.990772
18893,2012-12-07,39_54,3.2662067,0.0,22.424044
18894,2012-12-14,39_54,8.00821,0.0,26.687283
18895,2012-12-21,39_54,3.098646,0.0,18.447279
18896,2012-11-02,39_55,9686.902,7004.719,11665.731
18897,2012-11-09,39_55,9899.443,5573.2407,12689.557
18898,2012-11-16,39_55,9712.713,4252.5376,12235.239
18899,2012-11-23,39_55,8497.097,3980.4194,13188.225
18900,2012-11-30,39_55,8781.836,3720.9148,12619.961
18901,2012-12-07,39_55,10973.018,4168.49,12767.615
18902,2012-12-14,39_55,8995.663,2533.259,13087.774
18903,2012-12-21,39_55,9436.993,2709.9773,13295.726
18904,2012-11-02,39_56,1636.7618,944.3353,2345.7644
18905,2012-11-09,39_56,1810.0017,889.85944,2425.2688
18906,2012-11-16,39_56,1643.9078,602.6661,2300.9224
18907,2012-11-23,39_56,1495.5765,687.87885,2228.8125
18908,2012-11-30,39_56,1495.4728,725.9672,2342.7424
18909,2012-12-07,39_56,1584.0359,850.91455,2489.7756
18910,2012-12-14,39_56,1564.2412,617.1467,2259.8801
18911,2012-12-21,39_56,1554.861,520.9992,2236.41
18912,2012-11-02,39_58,4040.1643,2580.8176,4934.938
18913,2012-11-09,39_58,3889.2173,2510.4065,4940.1807
18914,2012-11-16,39_58,4416.6743,2812.0598,5806.4453
18915,2012-11-23,39_58,4091.625,2281.8062,5748.6523
18916,2012-11-30,39_58,3744.411,1842.7787,5695.317
18917,2012-12-07,39_58,4572.1265,1872.6991,6366.9175
18918,2012-12-14,39_58,4280.093,1658.0344,6638.732
18919,2012-12-21,39_58,3881.9546,1375.2147,5819.387
18920,2012-11-02,39_59,252.0882,143.35185,345.8968
18921,2012-11-09,39_59,247.79813,115.64247,348.6033
18922,2012-11-16,39_59,193.92899,69.63578,347.58627
18923,2012-11-23,39_59,154.85515,17.102991,333.57425
18924,2012-11-30,39_59,161.9995,9.421882,348.70572
18925,2012-12-07,39_59,184.87813,14.9636135,392.1384
18926,2012-12-14,39_59,156.88478,0.0,304.55118
18927,2012-12-21,39_59,145.34418,0.0,304.5316
18928,2012-11-02,39_6,3843.4395,2627.157,4519.597
18929,2012-11-09,39_6,3317.5889,2188.6963,4582.832
18930,2012-11-16,39_6,3035.288,1315.6342,4689.209
18931,2012-11-23,39_6,3848.9304,1402.4192,4993.87
18932,2012-11-30,39_6,3079.604,1090.8252,4387.6626
18933,2012-12-07,39_6,2487.0002,1027.1018,4310.0435
18934,2012-12-14,39_6,2893.2178,833.7933,3631.8875
18935,2012-12-21,39_6,1963.2223,632.60956,3207.324
18936,2012-11-02,39_60,383.52618,215.32806,584.593
18937,2012-11-09,39_60,519.62604,215.01797,676.7175
18938,2012-11-16,39_60,448.7129,172.13812,697.1786
18939,2012-11-23,39_60,357.20782,125.358215,622.9867
18940,2012-11-30,39_60,315.11407,47.969738,613.5034
18941,2012-12-07,39_60,368.69446,36.396423,606.13025
18942,2012-12-14,39_60,259.0408,0.0,581.27765
18943,2012-12-21,39_60,247.21057,0.0,513.6237
18944,2012-11-02,39_67,12370.909,8964.336,14248.859
18945,2012-11-09,39_67,11379.656,7522.1553,15910.571
18946,2012-11-16,39_67,11610.728,7360.2085,15929.557
18947,2012-11-23,39_67,11973.282,7510.606,16369.943
18948,2012-11-30,39_67,11291.822,6862.8965,15354.383
18949,2012-12-07,39_67,10968.781,5472.4033,15789.703
18950,2012-12-14,39_67,8659.638,4470.7065,15023.8955
18951,2012-12-21,39_67,12585.987,3871.652,16554.174
18952,2012-11-02,39_7,41594.027,32695.545,48009.02
18953,2012-11-09,39_7,42590.734,30853.686,53512.008
18954,2012-11-16,39_7,43669.066,29811.832,53245.73
18955,2012-11-23,39_7,43845.305,31033.754,54997.168
18956,2012-11-30,39_7,40186.227,28911.578,51363.22
18957,2012-12-07,39_7,42071.105,24596.574,54009.24
18958,2012-12-14,39_7,36723.92,19108.777,51525.207
18959,2012-12-21,39_7,44488.695,22391.07,46717.53
18960,2012-11-02,39_71,7279.7075,5469.9775,8688.097
18961,2012-11-09,39_71,7481.388,5161.7715,9776.31
18962,2012-11-16,39_71,7421.4463,4200.661,10395.926
18963,2012-11-23,39_71,6553.4746,3804.5503,9404.886
18964,2012-11-30,39_71,5824.226,2769.9924,8135.208
18965,2012-12-07,39_71,6195.134,2491.1035,9672.644
18966,2012-12-14,39_71,7446.392,2300.0232,10620.667
18967,2012-12-21,39_71,5965.0454,1798.445,10165.511
18968,2012-11-02,39_72,54897.906,47402.168,63889.246
18969,2012-11-09,39_72,53785.35,40846.926,66678.39
18970,2012-11-16,39_72,53678.17,40886.863,64723.645
18971,2012-11-23,39_72,52631.676,38588.73,67411.56
18972,2012-11-30,39_72,50874.79,33872.88,68511.35
18973,2012-12-07,39_72,48788.24,31049.17,69167.945
18974,2012-12-14,39_72,55119.176,31337.545,70815.82
18975,2012-12-21,39_72,52120.465,29274.285,67457.77
18976,2012-11-02,39_74,22353.42,17992.521,27702.572
18977,2012-11-09,39_74,23625.455,18039.04,28462.535
18978,2012-11-16,39_74,22410.525,14942.659,29506.791
18979,2012-11-23,39_74,19984.25,14053.894,28832.643
18980,2012-11-30,39_74,19680.617,13379.464,26322.62
18981,2012-12-07,39_74,20270.426,11271.848,28073.996
18982,2012-12-14,39_74,22065.998,11531.826,30381.709
18983,2012-12-21,39_74,15675.477,12346.65,26475.432
18984,2012-11-02,39_77,119.6167,0.0,812.6365
18985,2012-11-09,39_77,36.93215,0.0,1003.48737
18986,2012-11-16,39_77,211.47253,0.0,1261.2074
18987,2012-11-23,39_77,0.0,0.0,1147.1344
18988,2012-11-30,39_77,0.0,0.0,1011.02435
18989,2012-12-07,39_77,0.0,0.0,1008.71136
18990,2012-12-14,39_77,0.0,0.0,1138.177
18991,2012-12-21,39_77,0.0,0.0,1254.4154
18992,2012-11-02,39_78,79.5692,0.0,722.84204
18993,2012-11-09,39_78,302.96136,0.0,1019.14185
18994,2012-11-16,39_78,150.52142,0.0,1232.2222
18995,2012-11-23,39_78,93.245316,0.0,1029.9722
18996,2012-11-30,39_78,0.0,0.0,997.18976
18997,2012-12-07,39_78,0.0,0.0,1009.8996
18998,2012-12-14,39_78,0.0,0.0,1022.2715
18999,2012-12-21,39_78,0.0,0.0,1028.3059
19000,2012-11-02,39_79,46623.77,39637.12,56078.28
19001,2012-11-09,39_79,49049.29,38124.92,60132.883
19002,2012-11-16,39_79,45692.137,34078.617,56250.836
19003,2012-11-23,39_79,44262.91,28688.107,57058.445
19004,2012-11-30,39_79,34769.62,27679.266,56279.625
19005,2012-12-07,39_79,40434.055,28471.064,58001.645
19006,2012-12-14,39_79,38333.1,24250.932,54366.027
19007,2012-12-21,39_79,35715.06,20329.207,54442.547
19008,2012-11-02,39_8,41476.38,33906.098,47730.406
19009,2012-11-09,39_8,41663.4,32899.12,50410.227
19010,2012-11-16,39_8,51731.523,29245.379,52782.887
19011,2012-11-23,39_8,35623.88,26608.967,48175.676
19012,2012-11-30,39_8,33987.785,22583.816,49981.97
19013,2012-12-07,39_8,32870.914,19270.98,45302.65
19014,2012-12-14,39_8,29395.045,18504.488,45882.812
19015,2012-12-21,39_8,32918.652,20531.133,43577.742
19016,2012-11-02,39_80,14590.479,10554.317,18622.61
19017,2012-11-09,39_80,15118.89,11666.799,18215.299
19018,2012-11-16,39_80,16085.381,9658.684,21235.05
19019,2012-11-23,39_80,14274.885,8355.493,20186.637
19020,2012-11-30,39_80,14305.824,7436.548,19674.244
19021,2012-12-07,39_80,14152.765,5774.075,20792.924
19022,2012-12-14,39_80,13737.122,5782.2847,18903.959
19023,2012-12-21,39_80,14303.004,5446.66,18214.172
19024,2012-11-02,39_81,19948.322,16097.636,24860.746
19025,2012-11-09,39_81,21650.95,14425.141,28627.457
19026,2012-11-16,39_81,20539.645,15010.086,27321.467
19027,2012-11-23,39_81,20929.47,14135.848,26497.623
19028,2012-11-30,39_81,20827.86,13937.059,26204.465
19029,2012-12-07,39_81,20887.35,13391.549,27679.78
19030,2012-12-14,39_81,20572.086,12249.376,26813.033
19031,2012-12-21,39_81,21877.783,12504.056,27894.037
19032,2012-11-02,39_82,22796.973,18533.787,29173.969
19033,2012-11-09,39_82,22052.135,15700.65,29875.525
19034,2012-11-16,39_82,22847.436,14884.31,31469.535
19035,2012-11-23,39_82,23770.574,12888.513,31284.447
19036,2012-11-30,39_82,22853.592,11454.827,34395.508
19037,2012-12-07,39_82,23413.787,12628.28,32952.348
19038,2012-12-14,39_82,22182.66,13092.491,32180.934
19039,2012-12-21,39_82,15171.546,6889.385,30431.506
19040,2012-11-02,39_83,6240.5117,4729.8013,7749.9937
19041,2012-11-09,39_83,6237.408,3988.0046,9244.653
19042,2012-11-16,39_83,6362.9375,3578.8862,9388.065
19043,2012-11-23,39_83,6198.9067,3286.1587,9204.07
19044,2012-11-30,39_83,6162.9023,2989.69,9026.208
19045,2012-12-07,39_83,6448.881,2710.1965,9234.728
19046,2012-12-14,39_83,6184.2017,2310.1118,9399.061
19047,2012-12-21,39_83,5876.814,1871.3489,7977.8047
19048,2012-11-02,39_85,1407.4307,923.8749,1809.4128
19049,2012-11-09,39_85,1465.8712,613.8218,2027.718
19050,2012-11-16,39_85,1397.1581,530.51855,2245.8098
19051,2012-11-23,39_85,1461.0247,564.70953,2331.3835
19052,2012-11-30,39_85,1362.581,338.6001,2282.1265
19053,2012-12-07,39_85,1413.7317,546.1488,2039.3538
19054,2012-12-14,39_85,1055.9469,292.82724,1772.0721
19055,2012-12-21,39_85,904.6284,323.52966,1569.3807
19056,2012-11-02,39_87,8933.872,6465.911,10901.762
19057,2012-11-09,39_87,8694.169,5991.2656,11420.727
19058,2012-11-16,39_87,9261.551,5692.444,11300.013
19059,2012-11-23,39_87,8860.954,5464.6304,11902.997
19060,2012-11-30,39_87,8234.298,4325.4805,12049.972
19061,2012-12-07,39_87,9335.595,4316.7095,11323.005
19062,2012-12-14,39_87,8391.849,4868.2764,11971.89
19063,2012-12-21,39_87,8786.312,4842.216,11619.716
19064,2012-11-02,39_9,20079.2,16034.69,24515.625
19065,2012-11-09,39_9,19390.03,13416.285,24508.262
19066,2012-11-16,39_9,19779.082,12398.08,27427.322
19067,2012-11-23,39_9,21762.062,12649.637,25681.514
19068,2012-11-30,39_9,20552.727,10017.129,24103.74
19069,2012-12-07,39_9,4753.0845,11022.821,24104.54
19070,2012-12-14,39_9,19224.064,10984.205,22998.94
19071,2012-12-21,39_9,16402.207,9040.54,25657.494
19072,2012-11-02,39_90,90107.59,70517.84,104392.2
19073,2012-11-09,39_90,88247.17,68698.32,107195.586
19074,2012-11-16,39_90,86519.3,65666.25,110927.3
19075,2012-11-23,39_90,78962.945,57135.734,101528.805
